© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-AIHnocirrhosis
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHcirrhosis-vs-AIHnocirrhosis
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364205

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHcirrhosis-vs-AIHnocirrhosis
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Cellular Development, Cellular Growth and Proliferation, Organismal Injury and Abnormalities, Tumor Morphology	proliferation	Proliferation of tumor cells	8.92E-04	Increased	2.256	 	1.527	NDRG2,SOX6,ABCC4,HDGF,BAG1,IRS1,ODC1,ABCG2,GATA1,IGF2,BSG,STK11,CTSB,USP12,PIM1,SFRP2,MYBL2,LGALS3,EFNA1,CDH1,BCL2L1,POLL,FOXO3,LYL1	24	
Cancer, Organismal Injury and Abnormalities	growth	Growth of tumor	9.10E-04	Increased	2.845	 	1.849	KAT2B,NDRG2,NCOA4,WBP2,ABCC4,GNA12,IRS1,BSG,STK11,CISD2,SFRP2,SLC1A5,MAP2K3,EFNA1,CDH1,YBX1,PA2G4,PHLPP2,LYL1,RIOK3,SLC7A5,SOX6,HDGF,SIAH2,BAG1,RAP1GAP,ODC1,PMEL,SLC2A1,GATA1,ABCG2,IGF2,USP12,CTSB,PIM1,LGALS3,MYBL2,BCL2L1,POLL,FOXO3,TGM2	41	
Cell Death and Survival	cell death	Cell death of hematopoietic cell lines	9.11E-04	 	-1.567	 	-1.490	BAG1,IRS1,SLC2A1,GATA1,EPOR,FKBP8,PIM1,MYBL2,LGALS3,BCL2L1,TAL1,TFDP1,FOXO3,HK1	14	
Free Radical Scavenging	synthesis	Synthesis of reactive oxygen species	9.33E-04	 	0.259	 	-0.678	ACHE,FTL,BNIP3L,PRDX6,SNCA,JUND,MAP2K3,NOS3,PRDX2,PHLPP2,TFRC,PINK1,SLC25A38,ABCB10,SMOX,SLC2A1,HSPB1,SESN3,GNAS,PIM1,LGALS3,BCL2L1,FOXO3,HK1,TGM2	25	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	growth	Growth of primitive neuroectodermal tumor	9.35E-04	 	 	 	 	NDRG2,LGALS3,ABCG2,IGF2	4	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of phosphatidylcholine	9.38E-04	 	 	 	 	PRDX6,PCTP,ACHE,PHOSPHO1,PEMT,CHPT1	6	
Amino Acid Metabolism, Molecular Transport, Small Molecule Biochemistry	uptake	Uptake of alpha-amino acid	9.41E-04	Increased	2.195	bias	 	SLC6A9,SLC7A5,GLUL,SLC1A5,SLC6A19	5	
Organismal Injury and Abnormalities	pathological cyst	Pathological Cyst	9.43E-04	 	-0.958	 	-0.882	FAH,GNAS,DACT1,TNS1,LAMC1,VTI1B,ODC1,LGALS3,CDH1,NFIA,AQP1	11	
Cell Death and Survival, Organismal Injury and Abnormalities	anoikis	Anoikis of epithelial cells	9.45E-04	 	 	 	 	CDH1,BCL2L1,TGM2	3	
Carbohydrate Metabolism, Cellular Function and Maintenance	glycolysis	Glycolysis of leukocyte cell lines	9.45E-04	 	 	 	 	SLC2A1,FOXO3,HK1	3	
Cancer, Cellular Development, Cellular Growth and Proliferation, Neurological Disease, Organismal Injury and Abnormalities, Tumor Morphology	proliferation	Proliferation of neuroblastoma cells	9.45E-04	 	 	 	 	NDRG2,LGALS3,IGF2	3	
Cardiovascular System Development and Function	morphology	Morphology of cardiovascular system	9.51E-04	 	 	 	 	ABCC4,MCOLN1,ARHGEF12,TMOD1,IRS1,GLRX5,LMNA,CA2,FZD5,EIF2AK1,JUND,DACT1,STK11,SLC6A8,PNPLA2,CISD2,MAP2K3,EFNA1,BCAM,NOS3,WASF2,TAL1,SLC4A1,GCLC,TNS1,SIAH2,ITGA11,SSTR3,IGF2,EPOR,GNAS,PLVAP,PBX1,CTSB,PIM1,BCL2L1,FOXO3,KLF1,FURIN,NEDD4L,TGM2	41	
Neurological Disease, Skeletal and Muscular Disorders	neuromuscular disease	Neuromuscular disease	9.64E-04	 	 	 	 	NDRG2,GYPC,ACHE,MT2A,FTL,TESC,ITLN1,BAG6,AQP1,FAM117A,CA2,KCNH2,BSG,DNAJB2,PRDX6,METTL9,SNCA,RHOBTB3,PRDX2,OPTN,ARMCX2,AK1,DNAJC6,PINK1,RNF10,WNK1,RAP1GAP,FBXO7,TRAK2,SLC14A1,ABCG2,PCTP,HSPB1,GNAS,ACP1,PLSCR4,UBB,BCL2L1,FOXO3,FURIN,TGM2	41	
Organismal Injury and Abnormalities, Renal and Urological Disease	benign renal mass	Benign renal mass	1.02E-03	 	 	 	 	FAH,DACT1,TNS1,LAMC1,NFIA,TGM2	6	
Cell Death and Survival, Organismal Injury and Abnormalities	apoptosis	Apoptosis of squamous epithelial cells	1.02E-03	 	 	 	 	NDRG2,CDH1	2	
Cell Cycle, Gene Expression	binding	Binding of Y box	1.02E-03	 	 	 	 	YBX3,YBX1	2	
Molecular Transport, Nucleic Acid Metabolism, Small Molecule Biochemistry	efflux	Efflux of rosuvastatin	1.02E-03	 	 	 	 	ABCB10,ABCG2	2	
Cell Morphology, Cellular Assembly and Organization, Cellular Function and Maintenance	formation	Formation of retraction fibers	1.02E-03	 	 	 	 	ACP1,EFNA1	2	
Cancer, Organismal Injury and Abnormalities	metastasis	Metastasis of fibrosarcoma cell lines	1.02E-03	 	 	 	 	AMFR,NOS3	2	
Cardiovascular Disease, Hematological Disease, Organismal Injury and Abnormalities	neonatal anemia	Neonatal anemia	1.02E-03	 	 	 	 	SPTB,EPOR	2	
Organismal Injury and Abnormalities, Reproductive System Disease	pregnancy in diabetics	Pregnancy in diabetics	1.02E-03	 	 	 	 	CA1,CA2	2	
Hematological System Development and Function, Hematopoiesis, Hypersensitivity Response, Inflammatory Response, Tissue Morphology	quantity	Quantity of mast precursor cells	1.02E-03	 	 	 	 	TAL1,GATA1	2	
Cell Morphology, Cellular Assembly and Organization, Tissue Morphology	volume	Volume of mitochondria	1.02E-03	 	 	 	 	FIS1,AK1	2	
Cell Death and Survival, Organismal Injury and Abnormalities	cell death	Cell death of epithelial cell lines	1.05E-03	 	0.516	 	-0.202	PINK1,SLC25A38,PPM1A,BNIP3L,BAG1,IRS1,ABCG2,WNT16,HSPB1,SNCA,FKBP8,PIM1,BCL2L1,CDH1,FOXO3,HK1,TFRC	17	
Organ Morphology, Organismal Injury and Abnormalities, Renal and Urological Disease, Renal and Urological System Development and Function	abnormal morphology	Abnormal morphology of proximal convoluted tubule	1.05E-03	 	 	 	 	FAH,MXI1,TNS1,CR1L,NOS3	5	
Cell Death and Survival	cell death	Cell death of hematopoietic progenitor cells	1.08E-03	 	1.045	 	1.277	SOX6,ABCC4,BNIP3L,GATA1,EPOR,GNAS,CTSB,EFNA1,LGALS3,TFR2,BCL2L1,LYL1,SLC29A2,TGM2	14	
Connective Tissue Disorders, Developmental Disorder, Hereditary Disorder, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	craniofacial abnormality	Autosomal recessive craniofacial abnormality	1.10E-03	 	 	 	 	KNL1,STIL,POLR1D,ASPM	4	
Protein Trafficking	targeting	Targeting of protein	1.10E-03	 	 	 	 	STRADB,NCOA4,UBA52,EIF5A,UBB,XPO7,SEC62,FBXO7,TRAK2,ATG9A,OPTN,FIS1	12	
Neurological Disease	neurological signs	Neurological signs	1.11E-03	 	1.067	 	1.392	GYPC,ACHE,MT2A,TESC,AQP1,FAM117A,CA2,DNAJB2,PRDX6,METTL9,SNCA,XK,PRDX2,RHOBTB3,RAB11B,OPTN,ARMCX2,AK1,WNK1,RAP1GAP,TRAK2,SLC2A1,SLC14A1,SSTR3,EPOR,IGF2,PCTP,ACP1,PLSCR4,BCL2L1,NTAN1,FOXO3,TGM2	33	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	liver tumor	Liver tumor	1.11E-03	 	-1.731	 	-1.540	CDC42BPA,PPM1A,FTL,HPS1,ABCC4,ADIPOR1,LAMC1,MCF2L,RIC3,TRIM58,OR2W3,TROAP,SPDYE2 (includes others),IFT52,DGKK,SERF2,YOD1,SHISA7,NOS3,MPP2,ST6GALNAC4,ARMCX2,RIOK3,MYL4,TMCC2,AMFR,NBPF3,ST13,TMEM56,SESN3,TMEM25,ACP1,ASNA1,NFIX,RANBP10,BCL2L1,DIAPH3,POLL,MICAL2,NUDT1,NDRG2,BAG6,ARHGEF12,IRS1,SEC62,AIDA,NUSAP1,HPCAL4,GNPNAT1,SERINC2,CCS,CA2,FAH,EIF2AK1,STIL,STK11,EVPL,SLC16A11,SLC1A5,MAP2K3,SPECC1,PRDX2,YBX1,KEL,STRADB,ASCC2,UBE2O,UBL7,KANK2,IGF2,FAM210B,MB21D2,GP5,FAM104A,PLVAP,EPB42,TFR2,HEPACAM2,KIF15,HK1,FURIN,MBNL3,MARCH8,C9orf78,SKA3,LMNA,KIF4A,FHDC1,SLC34A3,ANP32B,XK,FBXO9,PA2G4,PHLPP2,SLC48A1,ATG9A,TMPRSS9,SPAG5,SLC7A5,UBXN6,RCL1,SLC25A38,ESPN,SMOX,SLC43A1,WNK1,DYRK3,RAP1GAP,ODC1,NEIL3,ASPM,PIP4K2A,SNTG2,RBM38,CR1L,UBB,TGM2,SPTB,CDC14B,AIFM2,MT2A,GLUL,PCDH1,DPCD,TUB,MRC2,GNA12,CELF3,FRMD4A,DENND4A,AQP1,SLC6A19,KCNH2,BSG,TENT5C,EMC3,DACT1,FKBP8,E2F2,STMP1,RPIA,ARL6IP1,HIST3H2BB,TRIM10,CDH1,CTSE,TAL1,CARM1,SLC4A1,KIF14,SOX6,GCLC,COL6A3,TBCEL,TMEM63B,RNF10,TNS1,RPL21,ANK1,SPTA1,FAM83A,HAGH,PMEL,SLC2A1,SSTR3,HEMGN,PCTP,CDC7,GNAS,R3HDM4,CTSB,ZER1,LGALS3	173	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Tissue Morphology	morphology	Morphology of lymphoid tissue	1.11E-03	 	 	 	 	ABCC4,BNIP3L,GNA12,IRS1,LMNA,DOHH,STK11,E2F2,PRDX2,CARM1,SLC4A1,ITGA11,SLC14A1,GATA1,IGF2,MXI1,RBM38,TOP3B,SHARPIN,PBX1,PIM1,EPB42,NFE2,BCL2L1,SELENBP1,FOXO3,TGM2	27	
Cell Morphology, Organismal Injury and Abnormalities, Tissue Morphology	abnormal morphology	Abnormal morphology of epithelial cells	1.12E-03	 	 	 	 	ABCB10,MCOLN1,PMEL,ASPM,ABCG2,FAH,PCTP,STK11,PEMT,VTI1B,LGALS3,NOS3,OPTN	13	
Cell Cycle	G1 phase	G1 phase	1.17E-03	 	0.314	 	-0.118	SOX6,CREG1,GNA12,FOXO4,GATA1,EPOR,IGF2,LMNA,CDC7,RBM38,GSPT1,STK11,PIM1,E2F2,RGCC,MAP2K3,MYBL2,LGALS3,BCL2L1,TFDP1,TAL1,CARM1,TFRC	23	
Organismal Functions	homeostasis	Homeostasis of rodents	1.17E-03	 	 	 	 	GNAS,MAF1,PNPLA2,ABCG2,ACKR1	5	
Nutritional Disease	body mass index	Body mass index	1.19E-03	 	-0.577	 	-0.577	GNAS,ACP1,PNPLA2,CISD2,IRS1,BCAM,IGF2,LMNA	8	
Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	myopathy	Myopathy of skeletal muscle	1.20E-03	 	1.446	 	1.683	MCOLN1,BNIP3L,UBB,FOXO3,LMNA,FIS1,TGM2	7	
Cardiovascular Disease, Hematological Disease, Organismal Injury and Abnormalities	dyserythropoietic anemia or sideroblastic anemia	Dyserythropoietic anemia or sideroblastic anemia	1.21E-03	 	 	 	 	SLC25A38,GLRX5,KLF1,GATA1,EPOR,ALAS2	6	
Cell Morphology, Organismal Injury and Abnormalities	blebbing	Blebbing of plasma membrane	1.24E-03	 	 	 	 	CDH1,DIAPH3,LMNA	3	
Cellular Development, Cellular Growth and Proliferation, Connective Tissue Development and Function, Hematological System Development and Function, Hematopoiesis, Organismal Development, Tissue Development	development	Development of colony-forming erythroid cells	1.24E-03	 	 	 	 	PBX1,GATA1,EPOR	3	
Cardiovascular Disease, Developmental Disorder, Hematological Disease, Hereditary Disorder, Organismal Injury and Abnormalities	hereditary sideroblastic anemia	Hereditary sideroblastic anemia	1.24E-03	 	 	 	 	SLC25A38,GLRX5,ALAS2	3	
Skeletal and Muscular Disorders	osteolytic bone disease	Osteolytic bone disease	1.24E-03	 	 	 	 	ACP5,BSG,CA2	3	
Amino Acid Metabolism, Molecular Transport, Small Molecule Biochemistry	transport	Transport of glycine	1.24E-03	 	 	 	 	SLC6A9,SLC38A5,SLC4A1	3	
Molecular Transport, Nucleic Acid Metabolism, Small Molecule Biochemistry	transport	Transport of nucleoside	1.24E-03	 	 	 	 	ABCC4,ABCG2,SLC29A2	3	
Amino Acid Metabolism, Molecular Transport, Small Molecule Biochemistry	uptake	Uptake of neutral amino acid	1.24E-03	 	 	 	 	SLC6A9,SLC7A5,SLC6A19	3	
Cell Cycle	interphase	Interphase	1.25E-03	 	-0.598	 	-1.238	PPM1A,MIIP,GNA12,IRS1,FOXO4,LMNA,GSPT1,STK11,E2F2,RGCC,MAP2K3,CDH1,TAL1,CARM1,OPTN,TFRC,SOX6,CREG1,SIAH2,HAUS7,GATA1,IGF2,EPOR,CDC7,MXI1,RBM38,PBX1,PIM1,LGALS3,MYBL2,BCL2L1,TFDP1,RBX1,FOXO3,KLF1	35	
Cell Death and Survival	apoptosis	Apoptosis of cervical cancer cell lines	1.27E-03	 	-1.044	 	-0.878	SPAG5,NDRG2,PINK1,MCOLN1,BNIP3L,BAG6,BAG1,FOXO4,FIS1,CDC7,SNCA,KNL1,FKBP8,CTSB,BCL2L1,AP2M1,KIF14	17	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colorectal adenoma	Colorectal adenoma	1.28E-03	 	 	 	 	PRDX6,SLC7A5,GNAS,CA1,MYBL2,ODC1,SKA3,BCL2L1,SLC48A1,ABCG2,IGF2,CA2	12	
Cellular Assembly and Organization	biogenesis	Biogenesis of mitochondria	1.28E-03	 	0.914	bias	0.074	GNAS,STOML2,IRS1,NOS3	4	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of phosphatidylcholine	1.30E-03	 	 	 	 	PCTP,ACHE,PHOSPHO1,PEMT,CHPT1	5	
Cell-To-Cell Signaling and Interaction	binding	Binding of carcinoma cell lines	1.31E-03	 	1.183	bias	0.556	CTSB,STOML2,CDH1,IGF2,TGM2,BSG	6	
Cell Death and Survival	apoptosis	Apoptosis of B-lymphocyte derived cell lines	1.33E-03	 	-1.964	 	-1.964	FKBP8,PIM1,BAG1,BCL2L1,SLC2A1,FOXO3,HK1,GATA1,EPOR	9	
Cancer, Organismal Injury and Abnormalities	benign neoplasia	Benign Tumors	1.37E-03	 	-1.290	bias	-0.601	NUDT1,NDRG2,ACHE,GLUL,IFIT1B,ABCC4,FOXO4,SKA3,NUSAP1,NRXN3,CA2,ACKR1,PRDX6,FAH,STK11,E2F2,SLC48A1,CDH1,PRDX2,SLC7A5,COL6A3,ODC1,SLC2A1,PLXDC1,SSTR3,ABCG2,IGF2,CDC7,GNAS,CTSB,CA1,MYBL2,LGALS3,AP2S1,BCL2L1,TFDP1,FOXO3,TGM2	38	
Free Radical Scavenging, Small Molecule Biochemistry	biosynthesis	Biosynthesis of hydrogen peroxide	1.41E-03	 	-0.365	 	-0.995	ACHE,PINK1,SNCA,GNAS,SMOX,PRDX2,NOS3,TFRC	8	
Cell Morphology, Hematopoiesis	abnormal morphology	Abnormal morphology of hematopoietic progenitor cells	1.42E-03	 	 	 	 	TSTA3,PBX1,PIM1,NFE2,PRDX2,TAL1,FOXO3,GATA1,EPOR,SLC4A1	10	
Hematological Disease, Metabolic Disease	dysglycemia	Dysglycemia	1.42E-03	 	-1.932	bias	 	ADIPOR1,FOXO4,IRS1,SSTR3,IGF2,CA2,FAH,GNAS,PBX1,CTSB,PNPLA2,CA1,LGALS3,FOXO3,TGM2	15	
Hematological Disease, Infectious Diseases	malaria	Malaria	1.42E-03	 	 	 	 	GLRX5,FOXO3,EPOR,ACKR1,KCNH2,SLC4A1	6	
Cell Morphology, Cellular Assembly and Organization	abnormal morphology	Abnormal morphology of mitochondria	1.44E-03	 	 	 	 	PINK1,PNPLA2,CISD2,THEM5,ABCG2	5	
Cell Cycle	interphase	Interphase of kidney cell lines	1.44E-03	 	 	 	 	PPM1A,SIAH2,PIM1,CDH1,TFDP1	5	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	invasive breast cancer	Invasive breast cancer	1.45E-03	 	 	 	 	GABARAPL2,GYPC,WBP2,SKA3,NUSAP1,GATA1,IGF2,CDC7,DACT1,KNL1,STK11,ACP5,MYBL2,BCL2L1,CDH1,TMEM158,KIF14	17	
Hematological Disease	anisocytosis	Anisocytosis	1.48E-03	 	 	 	 	SOX6,BNIP3L,NPRL3,GATA1	4	
Embryonic Development, Organismal Development, Tissue Development	development	Development of extraembryonic tissue	1.55E-03	Increased	2.213	bias	1.588	ARHGEF12,TMOD1,CDH1,TFDP1,FURIN,EPOR,FZD5	7	
Cell Death and Survival, Endocrine System Development and Function	survival	Survival of beta islet cells	1.59E-03	 	 	 	 	NDRG2,LGALS3,BCL2L1	3	
Cell Death and Survival	cell death	Cell death of hybrid cells	1.60E-03	 	-1.253	 	-0.807	ASNA1,IRS1,BCL2L1,RGS10,OPTN	5	
Amino Acid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of glutamine family amino acid	1.60E-03	 	 	 	 	FAH,GLUL,GCLC,ALDH5A1,NOS3	5	
Developmental Disorder	growth failure	Growth Failure	1.60E-03	Decreased	-3.404	bias	 	KAT2B,MCOLN1,BNIP3L,IRS1,AQP1,GNPNAT1,LMNA,STIL,STK11,MAF1,CISD2,SFRP2,NOS3,YBX1,WASF2,TAL1,TFRC,SLC4A1,GCLC,SLC2A1,SLC14A1,IGF2,GNAS,PLVAP,CTSB,PIM1,CR1L,RGS10,TFDP1	29	
Embryonic Development, Organ Development, Organismal Development, Reproductive System Development and Function, Tissue Development	formation	Formation of testis	1.61E-03	 	 	 	 	NCOA4,ABCC4,YBX3,SFRP2,BCL2L1,RHOBTB3,SLC14A1,ASPM,GATA1	9	
Amino Acid Metabolism, Molecular Transport, Small Molecule Biochemistry	transport	Transport of alpha-amino acid	1.66E-03	 	1.972	bias	 	SLC6A9,SLC7A5,SLC43A1,SLC1A5,SLC38A5,SLC4A1	6	
Cell Morphology, Cellular Function and Maintenance	transmembrane potential	Transmembrane potential of mitochondria	1.69E-03	 	0.729	 	0.921	PINK1,BNIP3L,GNA12,STOML2,IRS1,HSPB1,SNCA,PIM1,UBB,CISD2,BCL2L1,OPTN,TGM2	13	
Connective Tissue Development and Function, Hematological System Development and Function, Hematopoiesis, Organismal Development, Tissue Morphology	quantity	Quantity of erythroblasts	1.70E-03	 	-0.283	 	-0.283	SOX6,DIAPH3,GATA1,LYL1	4	
Cellular Growth and Proliferation	colony formation	Colony formation	1.71E-03	 	1.198	 	0.622	KAT2B,ACHE,BNIP3L,MIIP,GNA12,SEC62,FOXO4,IRS1,MCF2L,LMNA,JUND,STK11,SFRP2,TAL1,LYL1,HDGF,BAG1,DYRK3,YY1AP1,GATA1,EPOR,CTSB,PIM1,LGALS3,NFE2,TFR2,BCL2L1,FOXO3,TGM2	29	
Cell Death and Survival	apoptosis	Apoptosis of hepatoma cell lines	1.73E-03	 	0.326	 	-0.037	IGF2BP2,MT2A,JUND,FKBP8,CTSB,MAP2K3,FOXO4,BCL2L1,YY1AP1,FOXO3,BSG	11	
Digestive System Development and Function, Gastrointestinal Disease, Hepatic System Development and Function, Hepatic System Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of liver	1.79E-03	 	 	 	 	ABCB10,ABCG2,GATA1,LMNA,EPOR,BSG,FAH,PCTP,STK11,PEMT,VTI1B,LGALS3,NOS3,YBX1	14	
Embryonic Development, Tissue Morphology	morphology	Morphology of yolk sac	1.84E-03	 	 	 	 	STK11,TMOD1,CDH1,WASF2,TFDP1,TAL1,EPOR,FZD5	8	
Endocrine System Disorders, Hematological Disease, Metabolic Disease	hypoglycemia	Hypoglycemia	1.85E-03	Decreased	-2.433	bias	 	FAH,GNAS,PNPLA2,CA1,FOXO4,SSTR3,FOXO3,TGM2,CA2	9	
Cell Death and Survival	cell death	Cell death of nervous tissue cell lines	1.88E-03	 	0.362	 	0.188	SNCA,PNPLA2,BCL2L1,OPTN,IGF2,LMNA,TGM2	7	
Nutritional Disease	weight gain	Weight gain	1.89E-03	 	-0.186	 	-0.227	ACHE,TUB,ADIPOR1,ODC1,LMNA,CA2,GNAS,MAF1,NFIX,PNPLA2,SLC34A3,PEMT,CA1,BCAM,LGALS3,NOS3,TGM2,SLC4A1	18	
Organismal Development	size	Size of body	1.93E-03	Increased	3.771	bias	 	SLC6A9,ACHE,TSTA3,MCOLN1,BNIP3L,LAMC1,IRS1,PCSK1N,AQP1,LMNA,BSG,SNCA,DACT1,MAF1,FKBP8,SLC6A8,E2F2,CISD2,NOS3,SLC4A1,DNAJC6,DCUN1D1,ITGA11,SLC14A1,NFIA,IGF2,GNAS,PLVAP,ACP1,PBX1,NFIX,PIM1,ALDH5A1,NFE2,VTI1B,RGS10,NTAN1,POMGNT2	38	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Organ Morphology, Organismal Development, Tissue Morphology	mass	Mass of spleen	1.94E-03	 	 	 	 	SHARPIN,E2F2,EPB42,IRS1,NFE2,BCL2L1,PRDX2,SLC14A1,SELENBP1	9	
Embryonic Development, Organismal Development, Tissue Morphology	size	Size of somites	1.94E-03	 	 	 	 	STK11,FKBP8,SFRP2,FURIN	4	
Cell Morphology, Cellular Compromise	swelling	Swelling of mitochondria	1.94E-03	 	-0.130	 	-0.194	SNCA,STK11,BCL2L1,FIS1	4	
Cancer, Cellular Development, Cellular Growth and Proliferation, Organismal Injury and Abnormalities, Tumor Morphology	proliferation	Proliferation of cancer cells	1.95E-03	Increased	2.702	 	1.986	NDRG2,ABCC4,HDGF,BAG1,IRS1,ODC1,ABCG2,GATA1,IGF2,BSG,STK11,CTSB,PIM1,SFRP2,LGALS3,EFNA1,CDH1,BCL2L1,FOXO3	19	
Organismal Injury and Abnormalities	nodule	Nodule	1.99E-03	 	 	 	 	PRDX6,HSPB1,FTL,CTSB,PRDX2,SELENBP1,TGM2	7	
Digestive System Development and Function, Gastrointestinal Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of enlarged stomach	2.00E-03	 	 	 	 	MCOLN1,STK11,NOS3	3	
Cellular Function and Maintenance, Tissue Development	function	Function of red blood cells	2.00E-03	 	 	 	 	EIF2AK1,RHAG,RHCE/RHD	3	
Organismal Injury and Abnormalities, Respiratory Disease	high-altitude pulmonary edema	High-altitude pulmonary edema	2.00E-03	 	 	 	 	CA1,NOS3,CA2	3	
Hematological System Development and Function	osmolality	Osmolality of blood	2.00E-03	 	 	 	 	NOS3,AQP1,SLC4A1	3	
Cellular Function and Maintenance, Hematological System Development and Function	presence	Presence of red blood cells	2.00E-03	 	 	 	 	BNIP3L,GATA1,SLC4A1	3	
Cellular Development, Cellular Growth and Proliferation, Connective Tissue Development and Function, Hematological System Development and Function, Hematopoiesis, Organismal Development, Tissue Development	proliferation	Proliferation of erythroblasts	2.00E-03	 	 	 	 	SOX6,BCL2L1,EPOR	3	
Cell Cycle	senescence	Senescence of sarcoma cell lines	2.00E-03	 	 	 	 	CREG1,BCL2L1,YPEL3	3	
Small Molecule Biochemistry	synthesis	Synthesis of polyamines	2.00E-03	 	 	 	 	OAZ1,SMOX,ODC1	3	
Cell Cycle	S phase	S phase	2.01E-03	 	0.246	 	-0.350	IRS1,EPOR,LMNA,CDC7,MXI1,PBX1,STK11,E2F2,RGCC,MYBL2,BCL2L1,CDH1,TAL1,TFDP1,FOXO3	15	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	invasive breast carcinoma	Invasive breast carcinoma	2.01E-03	 	 	 	 	GABARAPL2,GYPC,WBP2,SKA3,NUSAP1,GATA1,IGF2,CDC7,DACT1,KNL1,STK11,ACP5,BCL2L1,CDH1,TMEM158,KIF14	16	
Cellular Movement	cell movement	Cell movement	2.01E-03	Increased	3.606	bias	1.193	CDC42BPA,NCOA4,PPM1A,ABCC4,GYPA,MIIP,ADIPOR1,LAMC1,FOXO4,MCF2L,LMNA,PRDX6,SNCA,JUND,RGCC,NOS3,SLC48A1,PA2G4,ATG9A,RIOK3,SLC7A5,AKT1S1,HDGF,ATP1B2,SIAH2,GRINA,WNK1,RAP1GAP,ST13,NFIA,ASPM,CTNNAL1,HSPB1,ACP1,ACP5,CR1L,NFIX,GYPB,RGS10,BCL2L1,POLL,FOXO3,TGM2,POMGNT2,NDRG2,GYPC,WBP2,MRC2,DPCD,ARHGEF12,GNA12,SELENOK,IRS1,CELF3,AQP1,RAB3IL1,CA2,ACKR1,KCNH2,BSG,DMTN,STK11,E2F2,SFRP2,EFNA1,MAP2K3,BCAM,CDH1,YBX1,PRDX2,WASF2,CTSE,KIF14,HEBP1,MPP1,TNS1,BAG1,ITGA11,SLC2A1,GATA1,IGF2,EPOR,GNAS,CTSB,PIM1,LGALS3,AP2M1,SELENBP1,FURIN	89	
Cell Cycle	interphase	Arrest in interphase of erythroblasts	2.02E-03	 	 	 	 	GATA1,EPOR	2	
Cell Death and Survival, Nervous System Development and Function	cell survival	Cell survival of dopaminergic neurons	2.02E-03	 	 	 	 	SNCA,PCSK1N	2	
Nervous System Development and Function, Organ Morphology	dilation	Dilation of cerebral ventricles	2.02E-03	 	 	 	 	NFIA,POLL	2	
Developmental Disorder, Hematological Disease, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	erythropoietic protoporphyria	Erythropoietic protoporphyria	2.02E-03	 	 	 	 	EIF2AK1,FECH	2	
Connective Tissue Development and Function, Tissue Development	expansion	Expansion of cartilage tissue	2.02E-03	 	 	 	 	STK11,IGF2	2	
Endocrine System Disorders, Hematological Disease, Metabolic Disease	fasting hypoglycemia	Fasting hypoglycemia	2.02E-03	 	 	 	 	FOXO4,FOXO3	2	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization	formation	Formation of cell-matrix contacts	2.02E-03	 	 	 	 	TNS1,CDH1	2	
Cellular Function and Maintenance, Cellular Growth and Proliferation, Hematological System Development and Function	hemoglobinization	Hemoglobinization of cells	2.02E-03	 	 	 	 	SOX6,KLF1	2	
Cell Morphology, Hematological System Development and Function, Hematopoiesis, Tissue Morphology	lack	Lack of erythroid precursor cells	2.02E-03	 	 	 	 	EPOR,SLC4A1	2	
