© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_Random_Forest->randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Workspace	My Projects
Project	AIH_Random_Forest
Analysis	randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Date	Wed Mar 13 08:41:31 PDT 2019
Analysis ID	17549519

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_Random_Forest->randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
ErbB Signaling	1.15E00	NaN	4.72E-02	RRAS2,ATM,NRG1,MAPK8,RRAS	
Thyroid Cancer Signaling	1.15E00	NaN	6.52E-02	RRAS2,RXRB,RRAS	
Hypoxia Signaling in the Cardiovascular System	1.16E00	NaN	5.41E-02	UBE2S,UBE2L6,ATM,NFKBID	
Tec Kinase Signaling	1.17E00	NaN	4.09E-02	RHOT2,STAT1,ATM,MAPK8,FCER1G,YES1,RHOU	
iNOS Signaling	1.17E00	NaN	6.67E-02	CALM1 (includes others),STAT1,NFKBID	
ERK/MAPK Signaling	1.18E00	NaN	3.90E-02	RRAS2,STAT1,PLA2G10,ATM,JMJD7-PLA2G4B,PPP2R3B,DUSP2,RRAS	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	1.18E00	NaN	5.48E-02	PLCB1,ITPR3,PLCH2,PLCE1	
IL-6 Signaling	1.18E00	NaN	4.41E-02	AKT3,RRAS2,ATM,MAPK8,RRAS,NFKBID	
Prostate Cancer Signaling	1.19E00	NaN	4.85E-02	AKT3,RRAS2,ATM,RRAS,NFKBID	
Inflammasome pathway	1.19E00	NaN	1.00E-01	NAIP,NLRC4	
The Visual Cycle	1.19E00	NaN	1.00E-01	DHRS3,RDH13	
GP6 Signaling Pathway	1.19E00	NaN	4.44E-02	AKT3,CALM1 (includes others),ATM,COL5A3,FCER1G,RASGRP2	
Thrombopoietin Signaling	1.2E00	NaN	5.56E-02	RRAS2,STAT1,ATM,RRAS	
NRF2-mediated Oxidative Stress Response	1.21E00	NaN	3.96E-02	AKR7A2,DNAJC21,RRAS2,ATM,EPHX1,MAPK8,RRAS,MGST3	
Superpathway of Inositol Phosphate Compounds	1.21E00	NaN	3.80E-02	PLCB1,CD28,PIP4K2B,ATM,INPP5E,SACM1L,PLCH2,PLCE1,DUSP2	
5-aminoimidazole Ribonucleotide Biosynthesis I	1.21E00	NaN	3.33E-01	PFAS,	
Methylglyoxal Degradation I	1.21E00	NaN	3.33E-01	HAGHL,	
CNTF Signaling	1.21E00	NaN	5.63E-02	RRAS2,STAT1,ATM,RRAS	
Axonal Guidance Signaling	1.22E00	NaN	3.21E-02	PLCB1,PLXNA3,AKT3,RRAS2,NFATC2,SEMA4C,ATM,PLCE1,ADAMTS10,ADAMTS1,CFL2,BMP8B,PLCH2,ADAM12,RRAS,SEMA5A	
DNA damage-induced 14-3-3σ Signaling	1.23E00	NaN	1.05E-01	AKT3,ATM	
Purine Nucleotides Degradation II (Aerobic)	1.23E00	NaN	1.05E-01	ADAT3,NT5E	
STAT3 Pathway	1.23E00	NaN	4.55E-02	BMPR1A,RRAS2,SOCS4,IL2RB,MAPK8,RRAS	
Regulation of eIF4 and p70S6K Signaling	1.23E00	NaN	4.24E-02	AKT3,RRAS2,EIF3A,ATM,AGO3,PPP2R3B,RRAS	
Retinol Biosynthesis	1.24E00	NaN	7.14E-02	DHRS3,CEL,RDH13	
Lymphotoxin β Receptor Signaling	1.25E00	NaN	5.80E-02	AKT3,ATM,CYCS,NFKBID	
Renin-Angiotensin Signaling	1.26E00	NaN	4.62E-02	RRAS2,ITPR3,STAT1,ATM,MAPK8,RRAS	
PDGF Signaling	1.26E00	NaN	5.10E-02	RRAS2,STAT1,ATM,MAPK8,RRAS	
HER-2 Signaling in Breast Cancer	1.29E00	NaN	5.21E-02	AKT3,RRAS2,ATM,NRG1,RRAS	
Oncostatin M Signaling	1.3E00	NaN	7.50E-02	RRAS2,STAT1,RRAS	
HIF1α Signaling	1.31E00	NaN	4.76E-02	P4HTM,AKT3,RRAS2,ATM,MAPK8,RRAS	
LPS-stimulated MAPK Signaling	1.31E00	NaN	5.26E-02	RRAS2,ATM,MAPK8,RRAS,NFKBID	
NF-κB Activation by Viruses	1.31E00	NaN	5.26E-02	AKT3,RRAS2,ATM,RRAS,NFKBID	
PEDF Signaling	1.31E00	NaN	5.26E-02	AKT3,RRAS2,ATM,RRAS,NFKBID	
RAN Signaling	1.32E00	NaN	1.18E-01	KPNA1,RANBP2	
April Mediated Signaling	1.32E00	NaN	7.69E-02	NFATC2,MAPK8,NFKBID	
IL-17 Signaling	1.34E00	NaN	5.38E-02	AKT3,RRAS2,ATM,MAPK8,RRAS	
Neuregulin Signaling	1.34E00	NaN	5.38E-02	AKT3,RRAS2,NRG1,MATK,RRAS	
TGF-β Signaling	1.34E00	NaN	5.38E-02	BMPR1A,RRAS2,MAPK8,RRAS,SMAD9	
RhoA Signaling	1.35E00	NaN	4.88E-02	LPAR5,ARHGEF1,PIP4K2B,ARHGAP4,CFL2,MPRIP	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.36E00	NaN	5.43E-02	AKT3,RRAS2,STAT1,ATM,RRAS	
α-Adrenergic Signaling	1.36E00	NaN	5.43E-02	PHKA2,CALM1 (includes others),RRAS2,ITPR3,RRAS	
Integrin Signaling	1.36E00	NaN	4.07E-02	RHOT2,AKT3,RRAS2,ATM,MAPK8,CAPN10,RRAS,RHOU,MPRIP	
Adenosine Nucleotides Degradation II	1.37E00	NaN	1.25E-01	ADAT3,NT5E	
Granzyme B Signaling	1.37E00	NaN	1.25E-01	CYCS,NUMA1	
Parkinson's Signaling	1.37E00	NaN	1.25E-01	MAPK8,CYCS	
Glioma Signaling	1.37E00	NaN	4.92E-02	E2F6,AKT3,CALM1 (includes others),RRAS2,ATM,RRAS	
Pancreatic Adenocarcinoma Signaling	1.37E00	NaN	4.92E-02	E2F6,AKT3,NAPEPLD,STAT1,ATM,MAPK8	
Melanoma Signaling	1.37E00	NaN	6.35E-02	AKT3,RRAS2,ATM,RRAS	
PPARα/RXRα Activation	1.38E00	NaN	4.30E-02	PLCB1,RRAS2,ABCA1,PLCH2,PLCE1,MAPK8,RRAS,NFKBID	
Synaptic Long Term Depression	1.38E00	NaN	4.30E-02	PLCB1,RRAS2,ITPR3,PLA2G10,PLCH2,PLCE1,PPP2R3B,RRAS	
Protein Kinase A Signaling	1.38E00	NaN	3.51E-02	PLCB1,PHKA2,ANAPC2,CALM1 (includes others),NFATC2,PLCE1,DUSP2,NFKBID,NAPEPLD,ITPR3,PLCH2,AKAP17A,ANAPC7,PTPRS	
Complement System	1.38E00	NaN	8.11E-02	C1QC,C1QB,CFH	
Uridine-5'-phosphate Biosynthesis	1.38E00	NaN	5.00E-01	UMPS,	
Actin Nucleation by ARP-WASP Complex	1.39E00	NaN	6.45E-02	RHOT2,RRAS2,RRAS,RHOU	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	1.39E00	NaN	5.56E-02	TNFSF13B,IL15,HLA-A,CD28,FCER1G	
IL-3 Signaling	1.39E00	NaN	5.56E-02	AKT3,RRAS2,STAT1,ATM,RRAS	
OX40 Signaling Pathway	1.39E00	NaN	5.56E-02	HLA-A,HLA-C,MAPK8,FCER1G,NFKBID	
Signaling by Rho Family GTPases	1.4E00	NaN	3.97E-02	RHOT2,ARHGEF1,PIP4K2B,ATM,ARHGEF2,CDH26,MAPK8,CYBB,RHOU,CFL2	
Telomerase Signaling	1.41E00	NaN	5.04E-02	AKT3,RRAS2,ATM,IL2RB,PPP2R3B,RRAS	
Induction of Apoptosis by HIV1	1.41E00	NaN	6.56E-02	NAIP,MAPK8,CYCS,NFKBID	
Erythropoietin Signaling	1.43E00	NaN	5.68E-02	AKT3,RRAS2,ATM,RRAS,NFKBID	
Leptin Signaling in Obesity	1.43E00	NaN	5.68E-02	PLCB1,AKT3,ATM,PLCH2,PLCE1	
G-Protein Coupled Receptor Signaling	1.44E00	NaN	3.89E-02	PLCB1,AKT3,NAPEPLD,AVPR2,RRAS2,ATM,HTR6,SYNGAP1,RRAS,NFKBID,PTGDR	
Neuropathic Pain Signaling In Dorsal Horn Neurons	1.44E00	NaN	5.13E-02	PLCB1,GRIN3B,ITPR3,ATM,PLCH2,PLCE1	
TWEAK Signaling	1.44E00	NaN	8.57E-02	NAIP,CYCS,NFKBID	
Small Cell Lung Cancer Signaling	1.45E00	NaN	5.75E-02	AKT3,ATM,RXRB,CYCS,NFKBID	
MIF-mediated Glucocorticoid Regulation	1.47E00	NaN	8.82E-02	PLA2G10,JMJD7-PLA2G4B,NFKBID	
Neuroinflammation Signaling Pathway	1.49E00	NaN	3.83E-02	GRIN3B,NAIP,AKT3,HLA-A,NFATC2,STAT1,PLA2G10,ATM,JMJD7-PLA2G4B,HLA-C,MAPK8,CYBB	
Cardiac Hypertrophy Signaling	1.5E00	NaN	4.13E-02	PLCB1,RHOT2,CALM1 (includes others),RRAS2,ATM,PLCH2,PLCE1,MAPK8,RRAS,RHOU	
Amyotrophic Lateral Sclerosis Signaling	1.5E00	NaN	5.31E-02	GRIN3B,NAIP,AKT3,ATM,CAPN10,CYCS	
IGF-1 Signaling	1.5E00	NaN	5.31E-02	AKT3,RRAS2,SOCS4,ATM,MAPK8,RRAS	
GDNF Family Ligand-Receptor Interactions	1.5E00	NaN	5.95E-02	RRAS2,ITPR3,ATM,MAPK8,RRAS	
Gap Junction Signaling	1.51E00	NaN	4.33E-02	PLCB1,AKT3,RRAS2,ITPR3,DBN1,ATM,PLCH2,PLCE1,RRAS	
SAPK/JNK Signaling	1.52E00	NaN	5.36E-02	RRAS2,ATM,MAPK8IP3,MAPK8,FCER1G,RRAS	
Aldosterone Signaling in Epithelial Cells	1.52E00	NaN	4.60E-02	PLCB1,DNAJC21,ITPR3,PIP4K2B,ATM,PLCH2,PLCE1,SLC12A2	
HMGB1 Signaling	1.54E00	NaN	4.96E-02	RHOT2,AKT3,RRAS2,ATM,MAPK8,RRAS,RHOU	
IL-8 Signaling	1.55E00	NaN	4.41E-02	RHOT2,AKT3,NAPEPLD,RRAS2,ATM,MAPK8,CYBB,RRAS,RHOU	
P2Y Purigenic Receptor Signaling Pathway	1.56E00	NaN	5.00E-02	PLCB1,AKT3,RRAS2,ATM,PLCH2,PLCE1,RRAS	
Cancer Drug Resistance By Drug Efflux	1.56E00	NaN	7.27E-02	AKT3,RRAS2,ABCC10,RRAS	
GM-CSF Signaling	1.56E00	NaN	6.17E-02	AKT3,RRAS2,STAT1,ATM,RRAS	
Role of MAPK Signaling in the Pathogenesis of Influenza	1.61E00	NaN	6.33E-02	AKT3,RRAS2,PLA2G10,MAPK8,RRAS	
TNFR2 Signaling	1.62E00	NaN	1.00E-01	NAIP,MAPK8,NFKBID	
Glioma Invasiveness Signaling	1.63E00	NaN	6.41E-02	RHOT2,RRAS2,ATM,RRAS,RHOU	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	1.65E00	NaN	4.59E-02	RHOT2,AKT3,STAT1,ATM,PPP2R3B,MAPK8,CYBB,RHOU,NFKBID	
RANK Signaling in Osteoclasts	1.66E00	NaN	5.77E-02	AKT3,CALM1 (includes others),NFATC2,ATM,MAPK8,NFKBID	
Dopamine-DARPP32 Feedback in cAMP Signaling	1.67E00	NaN	4.91E-02	PLCB1,GRIN3B,ATP2A3,CALM1 (includes others),ITPR3,PLCH2,PLCE1,PPP2R3B	
B Cell Receptor Signaling	1.68E00	NaN	4.64E-02	AKT3,CALM1 (includes others),RRAS2,NFATC2,ATM,MAPK8,RRAS,NFKBID,CFL2	
Role of Tissue Factor in Cancer	1.68E00	NaN	5.30E-02	PLCB1,AKT3,RRAS2,ATM,YES1,RRAS,CFL2	
Role of NFAT in Cardiac Hypertrophy	1.68E00	NaN	4.42E-02	PLCB1,AKT3,CALM1 (includes others),RRAS2,ITPR3,ATM,PLCH2,PLCE1,MAPK8,RRAS	
TNFR1 Signaling	1.69E00	NaN	8.00E-02	NAIP,MAPK8,CYCS,NFKBID	
IL-15 Production	1.7E00	NaN	1.07E-01	IL15,STAT1,LTK	
Autoimmune Thyroid Disease Signaling	1.72E00	NaN	8.16E-02	HLA-A,CD28,HLA-C,FCER1G	
T Helper Cell Differentiation	1.74E00	NaN	6.85E-02	HLA-A,CD28,STAT1,FCER1G,RORC	
Graft-versus-Host Disease Signaling	1.75E00	NaN	8.33E-02	HLA-A,CD28,HLA-C,FCER1G	
Apelin Endothelial Signaling Pathway	1.76E00	NaN	5.51E-02	PLCB1,AKT3,CALM1 (includes others),RRAS2,ATM,MAPK8,RRAS	
Melatonin Signaling	1.76E00	NaN	6.94E-02	PLCB1,CALM1 (includes others),PLCH2,PLCE1,RORC	
CREB Signaling in Neurons	1.77E00	NaN	4.57E-02	PLCB1,AKT3,CALM1 (includes others),RRAS2,ITPR3,ATM,PLCH2,PLCE1,POLR2J2/POLR2J3,RRAS	
EGF Signaling	1.81E00	NaN	7.14E-02	AKT3,ITPR3,STAT1,ATM,MAPK8	
Rac Signaling	1.81E00	NaN	5.65E-02	RRAS2,PIP4K2B,ATM,MAPK8,CYBB,RRAS,CFL2	
Communication between Innate and Adaptive Immune Cells	1.81E00	NaN	6.25E-02	TNFSF13B,IL15,HLA-A,CD28,HLA-C,FCER1G	
IL-4 Signaling	1.81E00	NaN	6.25E-02	AKT3,HLA-A,RRAS2,NFATC2,ATM,RRAS	
VEGF Family Ligand-Receptor Interactions	1.81E00	NaN	6.25E-02	AKT3,RRAS2,PLA2G10,ATM,JMJD7-PLA2G4B,RRAS	
Breast Cancer Regulation by Stathmin1	1.85E00	NaN	4.72E-02	PLCB1,E2F6,CALM1 (includes others),RRAS2,ITPR3,ARHGEF1,ATM,ARHGEF2,PPP2R3B,RRAS	
Reelin Signaling in Neurons	1.85E00	NaN	6.38E-02	ARHGEF1,ATM,ARHGEF2,MAPK8IP3,MAPK8,YES1	
Germ Cell-Sertoli Cell Junction Signaling	1.87E00	NaN	5.00E-02	CTNNA1,RHOT2,RRAS2,ATM,AXIN1,MAPK8,RRAS,RHOU,CFL2	
IL-22 Signaling	1.88E00	NaN	1.25E-01	AKT3,STAT1,MAPK8	
mTOR Signaling	1.91E00	NaN	4.81E-02	RHOT2,AKT3,NAPEPLD,RRAS2,EIF3A,ATM,PPP2R3B,DGKZ,RRAS,RHOU	
JAK/Stat Signaling	1.92E00	NaN	6.59E-02	AKT3,RRAS2,STAT1,SOCS4,ATM,RRAS	
Prolactin Signaling	1.92E00	NaN	6.59E-02	RRAS2,STAT1,SOCS4,ATM,RRAS,NMI	
RhoGDI Signaling	1.94E00	NaN	5.14E-02	RHOT2,ARHGEF1,PIP4K2B,ARHGEF2,CDH26,ARHGAP4,DGKZ,RHOU,CFL2	
MIF Regulation of Innate Immunity	1.95E00	NaN	9.52E-02	PLA2G10,JMJD7-PLA2G4B,MAPK8,NFKBID	
Crosstalk between Dendritic Cells and Natural Killer Cells	1.96E00	NaN	6.74E-02	IL15,HLA-A,CD28,IL2RB,HLA-C,KLRC4-KLRK1/KLRK1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	1.97E00	NaN	4.68E-02	BMPR1A,BMP8B,NAIP,AKT3,CALM1 (includes others),NFATC2,ATM,AXIN1,MAPK8,NFKBID,SMAD9	
Apelin Cardiomyocyte Signaling Pathway	1.98E00	NaN	6.09E-02	PLCB1,ATP2A3,AKT3,ATM,PLCH2,PLCE1,MAPK8	
CXCR4 Signaling	1.99E00	NaN	5.23E-02	PLCB1,RHOT2,AKT3,RRAS2,ITPR3,ATM,MAPK8,RRAS,RHOU	
B Cell Activating Factor Signaling	1.99E00	NaN	9.76E-02	TNFSF13B,NFATC2,MAPK8,NFKBID	
Role of PKR in Interferon Induction and Antiviral Response	1.99E00	NaN	9.76E-02	STAT1,FCGR1A,CYCS,NFKBID	
Phospholipases	1.99E00	NaN	7.94E-02	PLCB1,NAPEPLD,PLA2G10,PLCH2,PLCE1	
p70S6K Signaling	2.03E00	NaN	5.71E-02	PLCB1,AKT3,RRAS2,ATM,PLCH2,PLCE1,PPP2R3B,RRAS	
Endothelin-1 Signaling	2.03E00	NaN	5.03E-02	PLCB1,NAPEPLD,RRAS2,ITPR3,PLA2G10,ATM,PLCH2,PLCE1,MAPK8,RRAS	
Angiopoietin Signaling	2.03E00	NaN	6.98E-02	TIE1,AKT3,RRAS2,ATM,RRAS,NFKBID	
14-3-3-mediated Signaling	2.05E00	NaN	5.76E-02	PLCB1,AKT3,RRAS2,ATM,PLCH2,PLCE1,MAPK8,RRAS	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	2.08E00	NaN	4.33E-02	PLCB1,TNFSF13B,IL15,AKT3,CALM1 (includes others),RRAS2,NFATC2,FCGR1A,ATM,AXIN1,PLCE1,NFKBID,PLCH2,RRAS	
IL-15 Signaling	2.08E00	NaN	7.14E-02	IL15,AKT3,RRAS2,ATM,IL2RB,RRAS	
Antioxidant Action of Vitamin C	2.1E00	NaN	6.42E-02	PLCB1,NAPEPLD,PLA2G10,PLCH2,PLCE1,MAPK8,NFKBID	
Nur77 Signaling in T Lymphocytes	2.11E00	NaN	8.47E-02	HLA-A,CD28,CALM1 (includes others),FCER1G,CYCS	
BMP signaling pathway	2.13E00	NaN	7.32E-02	BMPR1A,BMP8B,RRAS2,MAPK8,RRAS,SMAD9	
Cholecystokinin/Gastrin-mediated Signaling	2.14E00	NaN	6.54E-02	PLCB1,RHOT2,RRAS2,ITPR3,MAPK8,RHOU,RRAS	
Phagosome Formation	2.18E00	NaN	6.06E-02	PLCB1,RHOT2,FCGR1A,ATM,PLCH2,PLCE1,FCER1G,RHOU	
Cellular Effects of Sildenafil (Viagra)	2.2E00	NaN	6.11E-02	PLCB1,CALM1 (includes others),ITPR3,PLCH2,PLCE1,SLC4A5,SLC4A10,MPRIP	
NF-κB Signaling	2.21E00	NaN	5.35E-02	BMPR1A,TNFSF13B,AKT3,RRAS2,ATM,MAPK8,FCER1G,RRAS,NFKBID,ZAP70	
Natural Killer Cell Signaling	2.22E00	NaN	6.15E-02	AKT3,RRAS2,ATM,FCER1G,KLRC4-KLRK1/KLRK1,RRAS,ZAP70,SH2D1B	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	2.22E00	NaN	6.15E-02	BMPR1A,BMP8B,AKT3,RRAS2,ATM,AXIN1,RRAS,SMAD9	
Role of JAK1 and JAK3 in γc Cytokine Signaling	2.24E00	NaN	7.69E-02	IL15,RRAS2,STAT1,ATM,IL2RB,RRAS	
Sperm Motility	2.26E00	NaN	6.25E-02	PLCB1,CALM1 (includes others),ITPR3,PLA2G10,LTK,PLCH2,PLCE1,SLC12A2	
Chemokine Signaling	2.26E00	NaN	7.79E-02	PLCB1,CALM1 (includes others),RRAS2,MAPK8,RRAS,MPRIP	
Myc Mediated Apoptosis Signaling	2.26E00	NaN	7.79E-02	AKT3,RRAS2,ATM,MAPK8,CYCS,RRAS	
Fc Epsilon RI Signaling	2.28E00	NaN	6.30E-02	AKT3,RRAS2,PLA2G10,ATM,JMJD7-PLA2G4B,MAPK8,FCER1G,RRAS	
Sphingosine-1-phosphate Signaling	2.3E00	NaN	6.35E-02	PLCB1,RHOT2,AKT3,ATM,PLCH2,PLCE1,RHOU,S1PR5	
Synaptic Long Term Potentiation	2.3E00	NaN	6.35E-02	PLCB1,GRIN3B,CALM1 (includes others),RRAS2,ITPR3,PLCH2,PLCE1,RRAS	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	2.37E00	NaN	1.25E-01	HLA-A,HLA-C,FCER1G,CYCS	
Apoptosis Signaling	2.4E00	NaN	7.29E-02	NAIP,RRAS2,MAPK8,CAPN10,CYCS,RRAS,NFKBID	
Endometrial Cancer Signaling	2.41E00	NaN	8.33E-02	CTNNA1,AKT3,RRAS2,ATM,AXIN1,RRAS	
IL-2 Signaling	2.41E00	NaN	8.33E-02	AKT3,RRAS2,ATM,IL2RB,MAPK8,RRAS	
Gα12/13 Signaling	2.5E00	NaN	6.29E-02	AKT3,RRAS2,LPAR5,ARHGEF1,ATM,CDH26,MAPK8,RRAS,NFKBID	
PKCθ Signaling in T Lymphocytes	2.56E00	NaN	5.99E-02	HLA-A,CD28,RRAS2,NFATC2,ATM,MAPK8,FCER1G,RRAS,NFKBID,ZAP70	
Mouse Embryonic Stem Cell Pluripotency	2.57E00	NaN	7.02E-02	BMPR1A,AKT3,RRAS2,ATM,AXIN1,DVL2,RRAS,SMAD9	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	2.65E00	NaN	1.48E-01	PLCB1,PIP4K2B,PLCH2,PLCE1	
Gαq Signaling	2.66E00	NaN	6.17E-02	PLCB1,RHOT2,AKT3,NAPEPLD,CALM1 (includes others),NFATC2,ITPR3,ATM,RHOU,NFKBID	
Non-Small Cell Lung Cancer Signaling	2.7E00	NaN	8.24E-02	AKT3,RRAS2,ITPR3,RASSF1,ATM,RXRB,RRAS	
Wnt/Ca+ pathway	2.74E00	NaN	9.68E-02	PLCB1,NFATC2,PLCH2,AXIN1,PLCE1,DVL2	
fMLP Signaling in Neutrophils	2.8E00	NaN	6.98E-02	PLCB1,CALM1 (includes others),RRAS2,NFATC2,ITPR3,ATM,CYBB,RRAS,NFKBID	
Ceramide Signaling	2.9E00	NaN	7.92E-02	AKT3,RRAS2,ATM,PPP2R3B,MAPK8,CYCS,RRAS,S1PR5	
T Cell Receptor Signaling	3.1E00	NaN	7.69E-02	CD28,CALM1 (includes others),RRAS2,NFATC2,ATM,MAPK8,RRAS,CTLA4,ZAP70	
CCR3 Signaling in Eosinophils	3.21E00	NaN	7.30E-02	PLCB1,CALM1 (includes others),RRAS2,ITPR3,PLA2G10,ATM,JMJD7-PLA2G4B,RRAS,CFL2,MPRIP	
UVA-Induced MAPK Signaling	3.21E00	NaN	7.96E-02	PLCB1,RRAS2,STAT1,ATM,PLCH2,PLCE1,MAPK8,CYCS,RRAS	
Type I Diabetes Mellitus Signaling	3.27E00	NaN	8.11E-02	HLA-A,CD28,STAT1,SOCS4,HLA-C,MAPK8,FCER1G,CYCS,NFKBID	
Thrombin Signaling	3.28E00	NaN	6.16E-02	PLCB1,RHOT2,AKT3,RRAS2,ATM,PLCE1,MPRIP,ITPR3,ARHGEF1,ARHGEF2,PLCH2,RRAS,RHOU	
Adrenomedullin signaling pathway	3.36E00	NaN	6.28E-02	PLCB1,AKT3,CALM1 (includes others),RRAS2,ATM,RXRB,PLCE1,MATK,CFH,ITPR3,PLCH2,MAPK8,RRAS	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	3.36E00	NaN	9.30E-02	CD28,CALM1 (includes others),RRAS2,NFATC2,MAPK8,RRAS,NFKBID,ZAP70	
CTLA4 Signaling in Cytotoxic T Lymphocytes	3.57E00	NaN	8.91E-02	AKT3,HLA-A,CD28,ATM,HLA-C,PPP2R3B,FCER1G,CTLA4,ZAP70	
Glioblastoma Multiforme Signaling	3.6E00	NaN	7.06E-02	PLCB1,E2F6,RHOT2,AKT3,RRAS2,ITPR3,ATM,PLCH2,AXIN1,PLCE1,RRAS,RHOU	
PI3K Signaling in B Lymphocytes	3.89E00	NaN	8.15E-02	PLCB1,AKT3,CALM1 (includes others),RRAS2,NFATC2,ITPR3,PLEKHA1,PLCH2,PLCE1,RRAS,NFKBID	
Molecular Mechanisms of Cancer	4.03E00	NaN	5.33E-02	PLCB1,CTNNA1,E2F6,RHOT2,AKT3,RRAS2,ATM,CDK10,AXIN1,CYCS,SYNGAP1,NFKBID,SMAD9,BMPR1A,BMP8B,NAIP,ARHGEF1,ARHGEF2,MAPK8,RRAS,RHOU	
Dendritic Cell Maturation	4.16E00	NaN	7.14E-02	PLCB1,IL15,AKT3,FCGR1A,ATM,COL5A3,PLCE1,FCER1G,NFKBID,HLA-A,STAT1,PLCH2,HLA-C,MAPK8	
Calcium-induced T Lymphocyte Apoptosis	4.17E00	NaN	1.21E-01	ATP2A3,HLA-A,CALM1 (includes others),NFATC2,ITPR3,FCER1G,ORAI1,ZAP70	
T Cell Exhaustion Signaling Pathway	4.52E00	NaN	7.69E-02	AKT3,RRAS2,NFATC2,ATM,PPP2R3B,FCER1G,CTLA4,HLA-A,CD28,STAT1,HLA-C,MAPK8,RRAS,ZAP70	
CD28 Signaling in T Helper Cells	4.6E00	NaN	8.96E-02	AKT3,HLA-A,CD28,CALM1 (includes others),NFATC2,ITPR3,ATM,MAPK8,FCER1G,CTLA4,NFKBID,ZAP70	
Phospholipase C Signaling	4.79E00	NaN	6.97E-02	PLCB1,RHOT2,CALM1 (includes others),RRAS2,NFATC2,PLA2G10,PLCE1,FCER1G,MPRIP,NAPEPLD,ITPR3,ARHGEF1,ARHGEF2,JMJD7-PLA2G4B,RRAS,RHOU,ZAP70	
Role of NFAT in Regulation of the Immune Response	4.85E00	NaN	7.77E-02	PLCB1,AKT3,CALM1 (includes others),RRAS2,NFATC2,FCGR1A,ATM,FCER1G,NFKBID,HLA-A,CD28,ITPR3,ORAI1,RRAS,ZAP70	
iCOS-iCOSL Signaling in T Helper Cells	4.9E00	NaN	9.60E-02	AKT3,HLA-A,CD28,CALM1 (includes others),NFATC2,ITPR3,ATM,PLEKHA1,IL2RB,FCER1G,NFKBID,ZAP70	
Systemic Lupus Erythematosus Signaling	4.98E00	NaN	7.20E-02	TNFSF13B,AKT3,RRAS2,NFATC2,LSM14A,FCGR1A,ATM,PPIH,PRPF3,FCER1G,SNRNP70,PRPF38B,HLA-A,CD28,HLA-C,PRPF40B,RRAS	

Upstream Regulators for My Projects->AIH_Random_Forest->randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM
Analysis	ID	Upstream Regulator	Molecule Type	Predicted Activation State	Activation z-score	Notes	Bias Term	Bias-corrected z-score	p-value of overlap	Target molecules in dataset	Mechanistic Network	
randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM	 	IRF7	transcription regulator	 	 	 	 	 	3.15E-04	CTLA4,FCGR1A,GBP1,GBP5,IFITM3,IL15,NMI,STAT1,TNFSF13B,TRIM22,UBE2L6,USP8	 	
randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM	 	SATB1	transcription regulator	 	 	 	 	 	1.03E-03	CTNNA1,CYBB,DSTYK,FCGR1A,ILF3,LAX1,RASGRP2,SUN2,TNFSF13B,TRIM22,UBE2L6	 	
randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM	 	Ap1 gamma	group	 	 	 	 	 	1.36E-03	CD28,HLA-A	 	
randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM	 	TRD	other	 	 	 	 	 	1.36E-03	FCER1G,NT5E	 	
randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM	 	MBD3	enzyme	 	 	 	 	 	1.90E-03	AXIN1,BCAT2,DVL2,KREMEN1,MAPK8,RHOU,TIE1	 	
randomforest_471genes_seed9_stdev0.5 - 2019-03-13 08:41 AM	 	IRAK1	kinase	 	 	 	 	 	1.96E-03	ABCA1,IL15,NFATC2,RORC,STAT1	 	
