© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Date	Sat Dec 29 20:24:02 PST 2018
Analysis ID	17253753

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral Blood
control.tissue	Peripheral Blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_122018_~spl_plate+sex+age+case_hl_du_DEgenes_ALL - 2018-12-29 11:23 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Organismal Injury and Abnormalities	growth	Growth of malignant tumor	6.37E-06	 	1.344	 	0.337	TGFA,IL1RL1,TRIM22,OSM,MMP9,HDGF,SOCS3,S100A9,CEACAM1,DOCK4,CD274,LCN2,C3AR1,BSG,RALB,IL1R1,DUSP1,ADM,ELANE,LGALS3,FOXO3	21	
Cellular Development, Connective Tissue Development and Function, Tissue Development	differentiation	Differentiation of bone cells	6.39E-06	 	1.009	 	0.572	IL1RL1,OSM,S100A8,CEBPD,MMP9,LY6E,SOCS3,CEACAM1,FCER1G,JDP2,C3AR1,IRAK3,TLR4,BCL6,LTF,TNFAIP6,SLC1A5,TLR2,ACVR2B	19	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	renal cancer	Renal cancer	6.48E-06	 	 	 	 	MMP9,PLSCR1,FCGR1A,BLVRB,GLRX5,CD274,ETS2,BSG,TLR4,CLEC1B,TUBB2A,RALB,IL1R1,DCHS1,PADI2,CXCL16,TLR2,TGFA,TRIM22,AQP9,S100A12,SMOX,PYGL,IFIT3,SIAH2,EPPK1,OSBP2,ZMAT2,FCAR,BPGM,TNFAIP6,EPB42,ADM,LGALS3,SELENBP1,TMEM158,CR1,SERPING1,FOXO3	39	
Cell Death and Survival	cell death	Cell death of macrophages	6.65E-06	 	1.016	 	0.496	TLR4,PCTP,AIM2,ISG15,TREM1,LGALS3,TLR2,LCN2,NLRC4,C3AR1	10	
Inflammatory Response	inflammation	Inflammation of cells	6.83E-06	 	 	 	 	IL1RL1,S100A8,S100A12,S100A9,TLR2,IL18R1	6	
Gastrointestinal Disease, Immunological Disease, Ophthalmic Disease, Organismal Injury and Abnormalities	primary Sjögren syndrome	Primary Sjögren syndrome	6.83E-06	 	 	 	 	TLR4,SOCS3,IFITM2,IFITM3,MATK,TLR2	6	
Cellular Compromise	injury	Injury of cells	6.99E-06	 	-1.254	 	-0.965	TLR4,HP,AIM2,TXN,MPO,ELANE,ADM,CR1	8	
Cell Morphology, Immunological Disease	abnormal morphology	Abnormal morphology of leukocytes	7.16E-06	 	 	 	 	MMP9,IL11RA,FCER1G,SLA,CD274,ADGRG3,TLR4,CLEC1B,IL1R1,ITPKC,LGALS3,NFIL3,FOXO3,TLR2	14	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	cellular infiltration	Cellular infiltration by inflammatory leukocytes	7.18E-06	 	0.092	 	-0.074	TLR4,LTF,OSM,IL1R1,PGLYRP1,CR1L,ADM	7	
Organismal Injury and Abnormalities, Renal and Urological Disease	renal impairment	Renal impairment	7.19E-06	 	0.000	bias	1.182	FCGR1B,FCGR1A,FCER1G,KCNE1,LCN2,CD274,TLR4,DUSP1,CR1L,CA1,ELANE,ADM,CACNA1C,CA4,TLR2	15	
Connective Tissue Disorders, Organismal Injury and Abnormalities, Tissue Morphology	degeneration	Degeneration of connective tissue	7.24E-06	 	0.707	 	0.583	TLR4,TGFA,IL1RL1,OSM,HMGB2,IL1R1,FCGR1A,TNFAIP6,CR1L	9	
Inflammatory Response	rejection	Rejection of organ	7.38E-06	 	 	 	 	LY6E,TREM1,NFIL3,SERPING1,C3AR1	5	
Cancer, Organismal Injury and Abnormalities	extraadrenal retroperitoneal tumor	Extraadrenal retroperitoneal tumor	7.54E-06	 	 	 	 	GRB10,FCGR1A,IFI44L,APOBEC3A,BLVRB,MCF2L,GLRX5,CD274,ADAMTS2,TLR4,RALB,HP,OAS3,PADI2,CXCL16,ECHDC3,TLR2,PTPRS,LOXHD1,IL18R1,TRIM22,CACNA1E,MYL4,SMOX,IFIT3,SIAH2,KIAA0825,ADAMTS10,LCN2,OSBP2,SMAP2,MGAM,ZMAT2,ALPL,LTF,AIM2,TNFAIP6,CR1L,ADM,MMP8,NSUN7,CD163,CR1,FOXO3,KLF1,CMPK2,HRH2,MMP9,PLSCR1,SOCS3,SLC8A1,DOCK4,HIST1H1B,DLG5,RNF175,ETS2,SIPA1L2,BSG,A2M,CLEC1B,TUBB2A,IL1R1,DCHS1,RNF43,TREM1,PTGDR,TGFA,AQP9,S100A8,S100A12,IRS2,TNK1,PYGL,TXN,EPPK1,F5,FCAR,BPGM,EPB42,CACNA1C,UBTD1,LGALS3,HERC5,SELENBP1,TMEM158,SERPING1	86	
Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	thrombocytopenia	Thrombocytopenia	7.73E-06	 	-1.109	bias	 	FCGR1B,AZU1,MMP9,FCGR1A,ABCA1,IL11RA,FCER1G,LCN2,IRAK3,VNN1,CLEC1B,BCL6,CDA,CD24	14	
Free Radical Scavenging	synthesis	Synthesis of reactive oxygen species	7.74E-06	Increased	2.980	 	2.005	TGFA,TLR5,S100A8,SMOX,SOCS3,MPO,ABCA1,SLC8A1,SAT1,CAMP,C3AR1,TLR4,LTF,HP,DUSP1,ELANE,SERPINA1,LGALS3,ARG1,FOXO3,TLR2,NLRC4	22	
Organismal Injury and Abnormalities, Reproductive System Disease	endometriosis	Endometriosis	7.93E-06	 	 	 	 	BCAT1,S100A8,IRS2,MMP9,S100A9,SAT1,IL1R2,COL6A2,BSG,BCL6,RALB,LTF,IL1R1,DUSP1,IL18RAP,STS,CD163,NFIL3,IL18R1	19	
Cellular Compromise, Inflammatory Response	degranulation	Degranulation of leukocyte cell lines	8.84E-06	 	1.673	 	1.240	RALB,KLRF1,PLSCR1,FCER1G,CAMP,SLA,C3AR1	7	
Cellular Movement	extravasation	Extravasation	8.89E-06	 	1.342	bias	 	ALPL,ALOX5AP,TNFAIP6,CD177,S100A9,DOCK4,TREM1,TLR2,LCN2	9	
Inflammatory Disease, Organismal Injury and Abnormalities, Respiratory Disease	pulmonary emphysema	Pulmonary emphysema	8.95E-06	 	-1.062	bias	-0.347	MMP9,IL1R1,ELANE,MMP8,SERPINA1,LCN2,ADAMTS2,FOXO3	8	
Hematological System Development and Function	hemostasis	Hemostasis	9.02E-06	 	1.701	 	0.956	HIST1H3B,CEACAM1,HIST1H3F,HIST1H3G,FCER1G,F5,LCN2,TLR4,A2M,CLEC1B,HIST1H3C,HP,CD177,TREM1,CD24,SERPING1,TLR2	17	
Cell-To-Cell Signaling and Interaction, Cellular Function and Maintenance, Hematological System Development and Function, Inflammatory Response	phagocytosis	Phagocytosis by microglia	9.05E-06	 	1.109	 	0.817	TLR4,IL1RL1,S100A9,TLR2,C3AR1	5	
Cancer, Organismal Injury and Abnormalities	neoplasia	Neoplasia of cells	9.07E-06	Increased	2.800	 	2.310	KCNJ2,IL1RL1,RSAD2,TLR5,FCGR1A,IFI44L,CEACAM1,SLC22A4,MCF2L,CD274,OAS3,RGS2,PADI2,TLR2,LRG1,BCAT1,KLHL2,IFIT3,ADAMTS10,LCN2,CHIT1,SAMSN1,BCL6,AIM2,TNFAIP6,CASP5,STS,CD24,CR1,SRGN,MMP9,LY6E,SOCS3,IFI6,DOCK4,IFIT2,HIST1H1B,SIPA1L2,TUBB2A,DCHS1,ISG15,PER1,CSTA,SPECC1,OAS1,S100A8,TNK1,OASL,CLEC4D,S100A9,MATK,FCAR,DAAM2,SELENBP1,TFDP1,ZNF608,GRB10,FCGR1B,PHC2,GLRX5,TLR4,RALB,SECTM1,IFITM2,SPATA6,CXCL16,ANO9,PTPRS,LOXHD1,CACNA1E,HIST1H3B,COL6A2,MGAM,ALPL,TREML4,LTF,CR1L,CA1,MMP8,KLF5,CD163,GADD45A,FOXO3,CMPK2,HRH2,IFI27,DLG5,BSG,EPSTI1,IL1R1,E2F2,HIST3H2BB,TGFA,ALS2CL,CEBPD,IRS2,ABCA1,D2HGDH,EPPK1,F5,IFIT1,IFI44,CACNA1C,SERPINA1,ASPH,SERPING1,NLRC4	107	
Connective Tissue Disorders, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	experimentally-induced arthritis	Experimentally-induced arthritis	9.15E-06	 	1.203	 	0.915	TLR4,IL1RL1,MMP9,DUSP1,IL1R1,FCGR1A,TNFAIP6,CR1L,IL1R2,FOXO3,TLR2	11	
Cardiovascular System Development and Function, Cellular Development, Cellular Growth and Proliferation, Organ Development, Skeletal and Muscular System Development and Function, Tissue Development	proliferation	Proliferation of vascular smooth muscle cells	9.15E-06	 	1.993	 	1.711	TLR4,CEBPD,MMP9,ALOX5AP,SOCS3,TXN,ADM,MMP8,ARG1,KLF5,TLR2	11	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	T-cell malignant neoplasm	T-cell malignant neoplasm	9.36E-06	 	 	 	 	RSAD2,MMP9,IFI44L,IFI6,IFIT2,CD274,TLR4,TUBB2A,SECTM1,PER1,E2F2,ISG15,TLR2,OAS1,IRS2,OASL,IFIT3,COL6A2,BCL6,AIM2,IFI44,GADD45A,CD24,CD163,FOXO3	25	
Gastrointestinal Disease, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	experimental colitis	Experimental colitis	9.70E-06	Decreased	-2.200	 	-1.806	TLR4,IL1R1,SOCS3,CR1L,SLC8A1,TREM1,NLRP6,TLR2	8	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	concentration	Concentration of triacylglycerol	9.86E-06	 	-1.063	 	-1.008	AQP9,TLR5,IRS2,MPO,ABCA1,CEACAM1,FOXO4,SORT1,LCN2,VNN1,ACSL1,DUSP1,MMP8,LGALS3,NFIL3,FOXO3,PTGDR	17	
Molecular Transport	secretion	Secretion of molecule	9.99E-06	 	1.315	bias	-0.003	TGFA,RSAD2,OSM,S100A8,CLEC4E,S100A12,CACNA1E,SOCS3,LY6E,ABCA1,S100A9,FCER1G,C3AR1,A2M,PCTP,TLR4,PER1,ADM,ELANE,NFIL3,FOXO3,TLR2,HRH2,IL18R1	24	
Infectious Diseases	infection	Infection by Salmonella enterica subsp. enterica serovar Typhimurium	1.00E-05	 	 	 	 	TLR4,TLR5,TLR2,NLRC4	4	
Cell-To-Cell Signaling and Interaction, Cellular Growth and Proliferation, Hematological System Development and Function	stimulation	Stimulation of leukocytes	1.01E-05	 	1.746	bias	 	TLR4,TLR5,CLEC4E,MPO,SLC1A5,LGALS3,CD24,CAMP,CD274,TLR2,LCN2,IL18R1	12	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	kidney carcinoma	Kidney carcinoma	1.01E-05	 	 	 	 	MMP9,PLSCR1,FCGR1A,BLVRB,GLRX5,CD274,ETS2,BSG,TLR4,CLEC1B,TUBB2A,RALB,IL1R1,PADI2,TLR2,TGFA,TRIM22,AQP9,S100A12,SMOX,PYGL,IFIT3,SIAH2,EPPK1,OSBP2,ZMAT2,FCAR,BPGM,EPB42,ADM,LGALS3,SELENBP1,TMEM158,CR1,SERPING1,FOXO3	36	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	binding	Binding of neutrophils	1.02E-05	 	1.628	bias	0.475	TLR4,FCAR,TLR5,S100A8,IL1R1,TXN,S100A9,SERPINA1,TLR2	9	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	dementia	Dementia	1.03E-05	 	 	 	 	FCGR1B,MMP9,FCGR1A,LY6E,ETS2,A2M,TLR4,HP,ARG1,CXCL16,CA4,TXN,MPO,ABCA1,S100A9,SORT1,LCN2,NAIP,CA1,CASP5,CACNA1C,SERPINA1,SELENBP1,CR1,FOXO3,HRH2	26	
Cell Morphology	polarization	Polarization of myeloid cells	1.08E-05	Increased	2.623	bias	1.744	TLR4,AQP9,SOCS3,TXN,FCER1G,LCN2,PTGDR	7	
Cancer, Organismal Injury and Abnormalities	malignant neoplasm of retroperitoneum	Malignant neoplasm of retroperitoneum	1.13E-05	 	 	 	 	GRB10,FCGR1A,BLVRB,MCF2L,GLRX5,CD274,ADAMTS2,TLR4,RALB,HP,OAS3,PADI2,CXCL16,TLR2,PTPRS,LOXHD1,TRIM22,CACNA1E,MYL4,SMOX,IFIT3,SIAH2,KIAA0825,ADAMTS10,LCN2,OSBP2,SMAP2,MGAM,ZMAT2,ALPL,LTF,AIM2,TNFAIP6,CR1L,ADM,MMP8,NSUN7,CD163,CR1,FOXO3,KLF1,CMPK2,HRH2,MMP9,PLSCR1,SOCS3,SLC8A1,DOCK4,HIST1H1B,DLG5,RNF175,ETS2,SIPA1L2,BSG,CLEC1B,TUBB2A,IL1R1,DCHS1,RNF43,TREM1,PTGDR,TGFA,AQP9,S100A8,S100A12,PYGL,TXN,EPPK1,F5,FCAR,BPGM,EPB42,CACNA1C,UBTD1,LGALS3,HERC5,SELENBP1,TMEM158,SERPING1	79	
Cancer, Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	skin cancer	Skin cancer	1.14E-05	 	 	 	 	KCNJ2,IL1RL1,AZU1,RSAD2,TLR5,IFI44L,SLC22A4,PARP9,IL1R2,CD274,C3AR1,HP,OAS3,NUDT16,CA4,TLR2,LRG1,MCEMP1,BCAT1,TRIM22,MYL4,SLC25A37,SIAH2,SORT1,ADAMTS10,CHIT1,SMAP2,SAMSN1,BCL6,AIM2,IL18RAP,CASP5,ELANE,CR1,FGD4,CLEC4E,MMP9,IFI6,DOCK4,IFIT2,HIST1H1B,CAMP,RNF175,IRAK3,SIPA1L2,TUBB2A,FKBP5,REPS2,DCHS1,ISG15,SLC1A5,CSTA,ITPKC,BCAM,SPECC1,KEL,OAS1,S100A8,SMIM24,PYGL,OASL,ANXA3,CLEC4D,IL11RA,MATK,NAIP,FCAR,DAAM2,EPB42,KREMEN1,MYBL2,SELENBP1,TFDP1,ZNF608,FCGR1B,C9orf78,BLVRB,PHC2,SCAI,SIGLEC14,ADAMTS2,TLR4,SECTM1,ECHDC3,SLC26A8,PTPRS,LOXHD1,IL18R1,CACNA1E,COL6A2,MGAM,VNN1,HAUS5,ALPL,CRISPLD2,TREML4,LTF,VNN2,CR1L,CA1,MMP8,NSUN7,KLF5,CD163,GADD45A,FOXO3,CMPK2,GBP1,OSM,IFI27,SLC8A1,SULT1B1,SMCO4,DLG5,GALNT14,A2M,IL1R1,BATF2,TGFA,ALS2CL,CREG1,AQP9,S100A12,IRS2,LILRA5,MPO,D2HGDH,F5,KCNE1,CDA,BPGM,IFI44,GPA33,CEACAM8,CACNA1C,SERPINA1,ASPH,SERPING1,NLRC4	139	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Organ Morphology, Tissue Morphology	morphology	Morphology of lymphoid organ	1.14E-05	 	 	 	 	IL1RL1,TLR5,SOCS3,ABCA1,CLEC4D,FCER1G,SLA,LCN2,ETS2,ADGRG3,TLR4,BCL6,ALPL,HP,AIM2,TSC22D3,E2F2,EPB42,GADD45A,SELENBP1,FOXO3,ACVR2B	22	
Hematological System Development and Function, Inflammatory Response, Tissue Morphology	quantity	Quantity of dendritic cells	1.18E-05	 	1.310	 	0.693	TLR4,BCL6,CLEC4E,MMP9,BCL2A1,CLEC4D,LGALS3,FCER1G,CAMP,TLR2	10	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	tumorigenesis	Tumorigenesis of reproductive tract	1.29E-05	 	-1.972	bias	-1.387	SLC22A15,TLR5,IFI44L,FOXO4,CD274,C3AR1,HP,OAS3,RGS2,BCAT1,KLHL2,IFIT3,SORT1,ADAMTS10,LCN2,OSBP2,SAMSN1,BCL6,TNFAIP6,CASP5,ADM,ELANE,CD24,CR1,MMP9,SOCS3,PFKFB2,DOCK4,HIST1H1B,CAMP,SIPA1L2,TUBB2A,TPST1,DUSP1,DCHS1,ISG15,RNF43,SPECC1,NFIL3,KEL,OASL,ANXA3,IL11RA,NAIP,FCAR,MYBL2,HERC5,TFDP1,GRB10,APOBEC3A,ADAMTS2,TLR4,SECTM1,CDKN2D,IFITM2,SPATA6,CXCL16,SLC26A8,PTPRS,LOXHD1,CACNA1E,SMOX,HIST1H3F,COL6A2,KIAA0825,MGAM,VNN1,TREML4,LTF,VNN2,CA1,MMP8,CD163,GADD45A,FOXO3,HRH2,GBP1,IFI27,DLG5,ETS2,BSG,ACSL1,IL1R1,TSC22D3,E2F2,HIST3H2BB,TGFA,ALS2CL,AQP9,IRS2,MPO,ABCA1,EPPK1,F5,SLA,CDA,IFIT1,IFI44,GPA33,CACNA1C,SERPINA1,SERPING1,ARHGEF40,NLRC4	104	
Organismal Injury and Abnormalities, Reproductive System Disease	disorder of pregnancy	Disorder of pregnancy	1.31E-05	 	 	 	 	GRB10,FCGR1B,MMP9,SOCS3,FCGR1A,SLC8A1,FCER1G,TLR4,TUBB2A,TSPOAP1,DCHS1,IFITM2,SLC26A8,TLR2,ABCA1,IL11RA,F5,DAAM2,CA1,ADM,KREMEN1,MMP8,CACNA1C,KLF5,SELENBP1	25	
Cell Death and Survival, Cellular Compromise	toxicity	Toxicity of cells	1.32E-05	 	1.015	bias	-0.251	FCGR1A,KLRF1,TXN,CEACAM1,FCER1G,LCN2,CD274,FCAR,IL1R1,MYBL2,LGALS3,TLR2,PTGDR	13	
Organismal Injury and Abnormalities, Respiratory Disease	bleeding	Bleeding of lung	1.34E-05	 	0.000	bias	 	ALPL,MPO,ABCA1,ELANE,ADM,MMP8	6	
Organismal Injury and Abnormalities	shock response	Shock Response	1.34E-05	 	 	 	 	FCGR1B,AQP9,FCGR1A,LY6E,S100A9,GLRX5,F5,TLR4,TSC22D3,CR1L,CEACAM8,TREM1,FOXO3,TLR2	14	
Connective Tissue Disorders, Organismal Injury and Abnormalities, Tissue Morphology	deterioration	Deterioration of connective tissue	1.37E-05	 	1.554	 	1.079	TLR4,TGFA,IL1RL1,TLR5,OSM,DUSP1,IL1R1,FCGR1A,TNFAIP6,CR1L,CXCL16,FCER1G	12	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	concentration	Concentration of cholesterol	1.37E-05	 	0.032	 	0.369	TLR5,IRS2,MPO,ABCA1,SORT1,LCN2,VNN1,PCTP,HP,DUSP1,ADM,LGALS3,NFIL3,FOXO3,TLR2,PTGDR	16	
Cellular Development, Cellular Growth and Proliferation, Hematological System Development and Function, Hematopoiesis, Lymphoid Tissue Structure and Development, Tissue Development	dendropoiesis	Dendropoiesis	1.39E-05	Increased	2.272	bias	1.074	TLR4,BCL6,TLR5,FCGR1A,BATF2,TREM1,CAMP,SLA,NFIL3,TLR2	10	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	female genital neoplasm	Female genital neoplasm	1.41E-05	 	-1.972	bias	-1.400	SLC22A15,TLR5,IFI44L,FOXO4,CD274,C3AR1,HP,OAS3,RGS2,BCAT1,KLHL2,IFIT3,SORT1,ADAMTS10,LCN2,OSBP2,SAMSN1,BCL6,TNFAIP6,CASP5,ADM,ELANE,CD24,CR1,MMP9,SOCS3,PFKFB2,DOCK4,HIST1H1B,CAMP,SIPA1L2,TUBB2A,TPST1,DUSP1,DCHS1,ISG15,RNF43,SPECC1,NFIL3,KEL,OASL,ANXA3,IL11RA,NAIP,FCAR,MYBL2,HERC5,TFDP1,GRB10,APOBEC3A,ADAMTS2,TLR4,SECTM1,CDKN2D,IFITM2,SPATA6,CXCL16,SLC26A8,PTPRS,LOXHD1,CACNA1E,SMOX,HIST1H3F,COL6A2,KIAA0825,MGAM,VNN1,TREML4,LTF,VNN2,CA1,MMP8,CD163,GADD45A,FOXO3,HRH2,GBP1,IFI27,DLG5,ETS2,BSG,ACSL1,IL1R1,TSC22D3,E2F2,HIST3H2BB,TGFA,ALS2CL,AQP9,IRS2,MPO,ABCA1,EPPK1,F5,SLA,CDA,IFIT1,IFI44,GPA33,CACNA1C,SERPINA1,SERPING1,ARHGEF40,NLRC4	104	
Organ Development, Renal and Urological System Development and Function	growth	Growth of kidney	1.43E-05	 	-1.463	 	-1.888	TLR4,FCAR,DUSP1,LGALS3,FCER1G,GADD45A,TLR2,LCN2	8	
Organismal Development	development	Development of genitourinary system	1.45E-05	 	1.165	bias	-0.297	GRB10,TLR5,OSM,MMP9,SOCS3,SLC8A1,PHC2,FCER1G,ADAMTS2,C3AR1,BSG,IL1R1,DUSP1,TSC22D3,DCHS1,IFITM2,SPATA6,TLR2,PTPRS,TGFA,CEBPD,IRS2,ABCA1,SAT1,IL11RA,LCN2,OSBP2,SMAP2,FCAR,BCL6,HMGB2,ADM,LGALS3,FOXO3,ACVR2B	35	
Endocrine System Development and Function	glucose tolerance	Glucose tolerance	1.46E-05	 	1.194	 	0.511	GRB10,IRS2,CACNA1E,SOCS3,PLSCR1,ABCA1,CEACAM1,FOXO4,SAT1,LCN2,IRAK3,CRISPLD2,IL1R1,FOXO3,TLR2	15	
Cardiovascular System Development and Function, Organismal Development	vasculogenesis	Vasculogenesis	1.54E-05	Increased	2.846	bias	1.343	KCNJ2,IL1RL1,GBP1,OSM,MMP9,SOCS3,CEACAM1,SLC8A1,MCF2L,CAMP,ADAMTS2,C3AR1,BSG,CLEC1B,CDKN2D,ARG1,LRG1,TGFA,S100A8,S100A9,LCN2,HMGB2,ADM,LGALS3,KLF5,GADD45A,FOXO3,KLF1,ACVR2B,HRH2	30	
Inflammatory Disease, Neurological Disease, Skeletal and Muscular Disorders	multiple sclerosis	Multiple Sclerosis	1.60E-05	Increased	2.813	bias	1.478	TRIM22,FCGR1B,OAS1,RSAD2,FCGR1A,LY6E,BSG,EPSTI1,IFIT1,OAS3,ISG15,SERPING1,TLR2,HRH2	14	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	renal cell cancer	Renal cell carcinoma	1.66E-05	 	 	 	 	MMP9,PLSCR1,FCGR1A,BLVRB,GLRX5,CD274,ETS2,BSG,TLR4,CLEC1B,RALB,IL1R1,PADI2,TLR2,TGFA,TRIM22,AQP9,S100A12,SMOX,PYGL,IFIT3,SIAH2,EPPK1,OSBP2,ZMAT2,FCAR,BPGM,EPB42,ADM,LGALS3,SELENBP1,TMEM158,CR1,SERPING1,FOXO3	35	
Cell Death and Survival	cell death	Cell death of antigen presenting cells	1.71E-05	 	0.706	 	0.282	TLR4,PCTP,BCL6,AIM2,ISG15,TREM1,LGALS3,LCN2,TLR2,C3AR1,NLRC4	11	
Cellular Development, Cellular Growth and Proliferation, Organ Development, Skeletal and Muscular System Development and Function, Tissue Development	proliferation	Proliferation of smooth muscle cells	1.72E-05	Increased	2.703	 	2.067	OSM,CEBPD,MMP9,ALOX5AP,SOCS3,TXN,C3AR1,TLR4,ELANE,ADM,MMP8,KLF5,ARG1,CXCL16,TLR2	15	
Immunological Disease, Inflammatory Disease, Inflammatory Response	allergic inflammation	Allergic inflammation	1.73E-05	 	1.000	 	0.604	TLR4,IL1RL1,MMP9,TNFAIP6,ANXA3,ARG1,SELENBP1	7	
Cell Morphology	polarization	Polarization of phagocytes	1.73E-05	Increased	2.623	bias	1.650	TLR4,AQP9,SOCS3,TXN,FCER1G,LCN2,PTGDR	7	
Infectious Diseases	replication	Replication of vesicular stomatitis virus	1.73E-05	Decreased	-2.401	bias	 	OAS1,FCGR1A,LY6E,OASL,IFITM2,SERPINA1,IFITM3	7	
Cardiovascular Disease, Neurological Disease, Organismal Injury and Abnormalities	cerebral ischemia	Cerebral ischemia	1.80E-05	 	 	 	 	BCL6,S100A12,MMP9,PYGL,S100A9,CA4,F5,LCN2,ETS2	9	
Cell Death and Survival, Organismal Injury and Abnormalities	apoptosis	Apoptosis of airway epithelial cells	1.88E-05	 	-1.000	 	-1.226	TLR4,CAMP,TLR2,IRAK3	4	
Organismal Injury and Abnormalities, Respiratory Disease	lung injury	Lung injury	1.91E-05	 	-0.122	 	-0.344	TLR4,S100A8,IL1R1,LY6E,SOCS3,ELANE,ADM,MMP8,GLRX5,GADD45A,FOXO3,TLR2	12	
Connective Tissue Disorders, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders, Tissue Morphology	damage	Damage of cartilage tissue	1.92E-05	 	1.134	 	0.679	TLR4,TGFA,IL1RL1,OSM,IL1R1,FCGR1A,TNFAIP6,CR1L	8	
Cardiovascular Disease, Organismal Injury and Abnormalities	damage	Damage of endothelial tissue	1.92E-05	 	0.788	 	0.231	TLR4,IL1RL1,AZU1,HP,TXN,SLC8A1,ELANE,PTGDR	8	
Digestive System Development and Function, Gastrointestinal Disease	abnormal morphology	Abnormal morphology of digestive system	1.95E-05	 	 	 	 	TGFA,IRS2,MMP9,SOCS3,SLC22A4,CEACAM1,ADAMTS2,C3AR1,IRAK3,BSG,PCTP,TLR4,ALPL,DUSP1,DCHS1,BCAM,LGALS3,KLF5,ARG1,NLRP6,NFIL3,TLR2,ACVR2B,HRH2	24	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	activation	Activation of T lymphocytes	1.95E-05	Increased	2.313	bias	1.060	IL1RL1,OSM,CEACAM1,FCER1G,CD274,C3AR1,IRAK3,TLR4,CLEC1B,DUSP1,CR1L,ITPKC,GADD45A,NFIL3,FOXO3,TLR2,HRH2	17	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	adhesion	Adhesion of neutrophils	2.06E-05	 	1.348	bias	0.240	TLR4,TLR5,S100A8,IL1R1,TXN,S100A9,SERPINA1,TLR2	8	
Cardiovascular System Development and Function, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Organismal Development, Tissue Development	development	Endothelial cell development	2.09E-05	Increased	2.503	 	1.693	GBP1,KCNJ2,OSM,S100A8,MMP9,S100A9,SLC8A1,CEACAM1,CAMP,ADAMTS2,CLEC1B,HMGB2,ADM,ARG1,LGALS3,FOXO3,LRG1,HRH2	18	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Tissue Morphology	quantity	Quantity of T lymphocytes	2.10E-05	 	0.866	bias	-0.363	IL1RL1,OSM,MMP9,SOCS3,PGLYRP1,FCER1G,CAMP,SLA,CD274,C3AR1,ETS2,TLR4,IL1R1,AIM2,BCL2A1,E2F2,VSIG4,MYBL2,CXCL16,GADD45A,NFIL3,FOXO3,TLR2	23	
Cardiovascular Disease, Neurological Disease, Organismal Injury and Abnormalities	ischemia	Ischemia of brain	2.12E-05	 	 	 	 	BCL6,S100A12,MMP9,PYGL,ABCA1,S100A9,CA4,F5,LCN2,ETS2	10	
