© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_Random_Forest->randomforest_4389genes_seed7_stdev0.5 - 2019-03-12 05:18 PM
Workspace	My Projects
Project	AIH_Random_Forest
Analysis	randomforest_4389genes_seed7_stdev0.5 - 2019-03-12 05:18 PM
Date	Tue Mar 12 17:18:38 PDT 2019
Analysis ID	17546322

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_Random_Forest->randomforest_4389genes_seed7_stdev0.5 - 2019-03-12 05:18 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Hepatic Fibrosis / Hepatic Stellate Cell Activation	4.03E-01	NaN	2.04E-01	FGFR2,IGFBP4,FGFR1,IFNG,IFNGR2,COL27A1,COL5A3,COL4A4,SMAD4,A2M,CCR5,SMAD7,STAT1,SMAD3,MYH7B,IGFBP3,NFKB1,MYL4,COL6A3,TNFRSF1B,KLF6,SMAD2,COL4A3,MYL6B,MYL9,COL6A2,COL5A1,CXCL8,RELA,PDGFC,IGF1R,NFKB2,IL18RAP,TIMP1,COL24A1,COL13A1,ICAM1,COL9A2	
Lipid Antigen Presentation by CD1	4.04E-01	NaN	2.31E-01	AP1G2,CD1D,AP2A2,CANX,PDIA3,FCER1G	
Oxidative Ethanol Degradation III	4.1E-01	NaN	2.38E-01	ACSL1,ACSS1,ALDH1A1,ALDH3B1,ALDH1L2	
Adenosine Nucleotides Degradation II	4.21E-01	NaN	2.50E-01	ADAT3,NT5C,NT5E,NT5C2	
Chondroitin Sulfate Degradation (Metazoa)	4.21E-01	NaN	2.50E-01	CEMIP2,GALNS,HYAL3,OGA	
Glutaryl-CoA Degradation	4.21E-01	NaN	2.50E-01	ACAT2,ACAT1,HACD2,EHHADH	
Parkinson's Signaling	4.21E-01	NaN	2.50E-01	MAPK13,MAPK8,CYCS,SEPT5	
Primary Immunodeficiency Signaling	4.23E-01	NaN	2.20E-01	IKBKG,UNG,IL7R,LCK,IGLL1/IGLL5,TNFRSF13C,PTPRC,TAP1,IL2RG,ZAP70,RFX5	
Epithelial Adherens Junction Signaling	4.33E-01	NaN	2.08E-01	CDH2,FGFR1,AKT3,PARD3,ARPC5L,TCF7L1,APC,ACTG1,MYH7B,RAP2B,CRK,TCF7L2,TUBA3C/TUBA3D,CTNNA1,KRAS,MYL4,PTPRM,RRAS2,MYL6B,MYL9,EPN1,AKT2,VAV2,RHOA,BMPR2,DLL1,YES1,HRAS,RRAS,NOTCH3,ACVR2B	
Dolichyl-diphosphooligosaccharide Biosynthesis	4.39E-01	NaN	2.73E-01	ALG3,DPM2,ALG8	
UDP-N-acetyl-D-galactosamine Biosynthesis II	4.39E-01	NaN	2.73E-01	UAP1,GNPDA2,HK1	
Bupropion Degradation	4.48E-01	NaN	2.40E-01	POR,CYP51A1,CYP3A4,CYP2S1,CYP2D6,CYP2A6 (includes others)	
IL-17A Signaling in Gastric Cells	4.48E-01	NaN	2.40E-01	NFKB1,MAP2K4,MAPK13,MAPK8,CXCL8,RELA	
Alanine Biosynthesis II	4.55E-01	NaN	5.00E-01	GPT2,	
Alanine Degradation III	4.55E-01	NaN	5.00E-01	GPT2,	
Anandamide Degradation	4.55E-01	NaN	5.00E-01	FAAH,	
Choline Degradation I	4.55E-01	NaN	5.00E-01	CHDH,	
Fatty Acid Biosynthesis Initiation II	4.55E-01	NaN	5.00E-01	OXSM,	
Flavin Biosynthesis IV (Mammalian)	4.55E-01	NaN	5.00E-01	FLAD1,	
Glycine Degradation (Creatine Biosynthesis)	4.55E-01	NaN	5.00E-01	GAMT,	
Palmitate Biosynthesis I (Animals)	4.55E-01	NaN	5.00E-01	OXSM,	
Spermine Biosynthesis	4.55E-01	NaN	5.00E-01	SMS,	
Threonine Degradation II	4.55E-01	NaN	5.00E-01	GCAT,	
UDP-D-xylose and UDP-D-glucuronate Biosynthesis	4.55E-01	NaN	5.00E-01	UGDH,	
Uridine-5'-phosphate Biosynthesis	4.55E-01	NaN	5.00E-01	CAD,	
Glycogen Degradation III	4.8E-01	NaN	2.67E-01	PYGM,AGL,TYMP,PGM2L1	
Telomere Extension by Telomerase	4.8E-01	NaN	2.67E-01	POT1,TERF2,HNRNPA2B1,TNKS	
GDP-mannose Biosynthesis	4.8E-01	NaN	3.33E-01	PMM1,GMPPB	
Glycerol Degradation I	4.8E-01	NaN	3.33E-01	GK,GPD2	
UDP-N-acetyl-D-glucosamine Biosynthesis II	4.8E-01	NaN	3.33E-01	UAP1,GFPT1	
Zymosterol Biosynthesis	4.8E-01	NaN	3.33E-01	TM7SF2,CYP51A1	
Factors Promoting Cardiogenesis in Vertebrates	4.85E-01	NaN	2.17E-01	LRP5,PRKD3,SMAD2,FZD2,AXIN1,TCF7L1,SMAD4,MEF2C,APC,SMAD9,BMPR1A,BMPR2,BMP8B,PRKCB,FZD6,FZD3,TCF7L2,PRKCH,PRKCZ,ACVR2B	
Graft-versus-Host Disease Signaling	4.89E-01	NaN	2.29E-01	HLA-A,IL1RN,CD28,IFNG,HLA-DRB5,PRF1,KIR2DL1/KIR2DL3,HLA-C,HLA-DOB,FCER1G,CD86	
Dopamine Receptor Signaling	4.93E-01	NaN	2.21E-01	PPP1CC,PRKAR2B,PPP1CA,IL4I1,PPP2R3B,PRKAG2,PPP2R3A,PRKACB,PPP1R3D,GCH1,PPP2R5D,PPP2CB,PPP1CB,PRKAR1B,PRKACA,PPP2CA,PCBD1	
Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	4.93E-01	NaN	2.21E-01	CSNK1E,IFNG,FZD2,WNT5B,AXIN1,CSNK1G2,TCF7L1,WNT1,WNT16,APC,SIAH1,WNT7A,FZD6,WNT6,FZD3,TCF7L2,DVL2	
TCA Cycle II (Eukaryotic)	4.97E-01	NaN	2.50E-01	IDH3A,DLD,IDH3B,SDHA,CS,DHTKD1	
Glutamate Receptor Signaling	5.11E-01	NaN	2.28E-01	GRM2,CALM1 (includes others),CAMK4,SLC1A4,SLC38A1,SLC1A7,GRIN3B,HOMER3,GNG5,GRIK4,SLC1A1,GRIP1,GNG2	
Ketogenesis	5.15E-01	NaN	3.00E-01	ACAT2,ACAT1,BDH2	
Ketolysis	5.15E-01	NaN	3.00E-01	ACAT2,ACAT1,BDH2	
DNA damage-induced 14-3-3σ Signaling	5.17E-01	NaN	2.63E-01	AKT3,RAD9A,ATM,ATR,AKT2	
Histamine Degradation	5.17E-01	NaN	2.63E-01	HNMT,ALDH1A1,ALDH3B1,ALDH1L2,AOC1	
nNOS Signaling in Neurons	5.25E-01	NaN	2.34E-01	GRIN3B,RASD1,CALM1 (includes others),NOS1AP,PRKD3,PRKCB,CAMK4,PRKCH,CAPN10,PPP3CA,PRKCZ	
MIF Regulation of Innate Immunity	5.35E-01	NaN	2.38E-01	PLA2G4C,NFKB2,NFKB1,MAP2K4,PLA2G10,JMJD7-PLA2G4B,MAPK8,PLA2G6,NFKBID,RELA	
PCP pathway	5.38E-01	NaN	2.30E-01	CELSR1,FZD2,WNT5B,WNT1,WNT16,RHOA,JUND,MAP2K4,WNT7A,FZD6,MAPK8,WNT6,FZD3,DVL2	
Sertoli Cell-Sertoli Cell Junction Signaling	5.41E-01	NaN	2.13E-01	MAP2K7,AKT3,PRKAR2B,ITGA2,AXIN1,PRKAG2,MAP2K1,PRKACB,A2M,ACTG1,CLDN5,PRKAR1B,RAP2B,MAPK8,CLDN20,TUBA3C/TUBA3D,CTNNA1,KRAS,MAP3K5,DLG1,RRAS2,CLDN12,SPTA1,MAP3K12,CLDN15,EPN1,AKT2,MAP3K9,MAP2K4,MAP3K2,MAP3K1,CLDN23,MAPK13,TJP3,PRKACA,HRAS,ITGA5,RRAS,SPTAN1	
Cell Cycle Regulation by BTG Family Proteins	5.47E-01	NaN	2.43E-01	E2F6,E2F5,NOCT,PPP2R5D,PPP2CB,PPP2R3B,PPP2R3A,PRMT1,PPP2CA	
Superpathway of Methionine Degradation	5.47E-01	NaN	2.43E-01	MTR,DLD,EEF1AKMT2,EEF1AKMT3,GOT1,MAT2A,PRMT1,AHCY,MCEE	
Colanic Acid Building Blocks Biosynthesis	5.48E-01	NaN	2.86E-01	PMM1,GMPPB,UGDH,GALK2	
DNA Double-Strand Break Repair by Non-Homologous End Joining	5.48E-01	NaN	2.86E-01	PARP1,ATM,XRCC4,LIG4	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	5.48E-01	NaN	2.86E-01	IL4I1,HPD,SLC27A3,GOT1	
Agrin Interactions at Neuromuscular Junction	5.51E-01	NaN	2.27E-01	KRAS,ITGAL,RRAS2,ITGA2,ITGA6,LAMC1,NRG1,RAC2,ARHGEF7,ACTG1,MAP2K4,ITGB3,RAP2B,MAPK8,HRAS,ITGA5,RRAS	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	5.62E-01	NaN	2.50E-01	HLA-A,PRF1,DFFB,HLA-C,FCER1G,CYCS,CASP8,CASP6	
Thyroid Cancer Signaling	5.64E-01	NaN	2.39E-01	KRAS,BRAF,RRAS2,RXRB,RAP2B,TCF7L2,TCF7L1,MAP2K1,HRAS,RRAS,CXCL8	
nNOS Signaling in Skeletal Muscle Cells	5.77E-01	NaN	2.44E-01	CACNA1F,CACNA1E,CALM1 (includes others),SNTB2,CACNB4,CACNA1C,CACNG1,CAMK4,CACNB2,CACNB3	
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	5.83E-01	NaN	2.59E-01	LPCAT4,MBOAT7,GPAT2,LPCAT2,AGPAT4,TAZ,MBOAT1	
MSP-RON Signaling Pathway	5.83E-01	NaN	2.30E-01	FGFR2,FGFR1,IRS2,IFNG,ATM,PIK3R5,IRS1,PIK3C2B,PIK3CB,PIK3CD,GAB2,PIK3CA,ACTG1,PTPN11,FRS2,PRKCZ,PIK3C3	
2-ketoglutarate Dehydrogenase Complex	6E-01	NaN	4.00E-01	DLD,DHTKD1	
2-oxobutanoate Degradation I	6E-01	NaN	4.00E-01	DLD,MCEE	
CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	6E-01	NaN	4.00E-01	GNE,NANS	
Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate	6E-01	NaN	4.00E-01	GART,MTHFD1	
Tyrosine Degradation I	6E-01	NaN	4.00E-01	GSTZ1,HPD	
Role of IL-17F in Allergic Inflammatory Airway Diseases	6.06E-01	NaN	2.44E-01	NFKB2,NFKB1,CREB1,CREB5,RPS6KA3,RPS6KA1,MAP2K1,CXCL5,CXCL8,RPS6KA4,RELA	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	6.15E-01	NaN	2.33E-01	PLCB1,PLCD1,ITPR2,PRKAR2B,PLCE1,PRKAG2,PRKACB,PLCG2,GNAS,ITPR3,PLCH2,PLCB3,PLCG1,PRKAR1B,PDIA3,ITPR1,PRKACA	
Bile Acid Biosynthesis, Neutral Pathway	6.27E-01	NaN	3.08E-01	AKR1C3,CYP3A4,SLC27A5,SCP2	
Fatty Acid Activation	6.27E-01	NaN	3.08E-01	ACSL1,ACSL3,SLC27A3,SLC27A5	
Glycogen Degradation II	6.27E-01	NaN	3.08E-01	PYGM,AGL,TYMP,PGM2L1	
Activation of IRF by Cytosolic Pattern Recognition Receptors	6.35E-01	NaN	2.38E-01	TANK,DHX58,NFKB1,IRF3,DDX58,IKBKB,NFKBID,RELA,IKBKG,NFKB2,MAP2K4,STAT1,ISG15,MAPK8,RIPK1	
Gluconeogenesis I	6.39E-01	NaN	2.69E-01	PGAM4,ENO3,ENO2,PGK1,FBP1,ME2,ENO1	
Stearate Biosynthesis I (Animals)	6.5E-01	NaN	2.50E-01	LPCAT4,ACSL1,DHCR24,MBOAT7,ACSL3,DBT,SLC27A3,BDH2,SLC27A5,THEM5,ELOVL6	
Mitochondrial L-carnitine Shuttle Pathway	6.51E-01	NaN	2.94E-01	ACSL1,ACSL3,CPT2,SLC27A3,SLC27A5	
γ-linolenate Biosynthesis II (Animals)	6.51E-01	NaN	2.94E-01	ACSL1,CYB5A,ACSL3,SLC27A3,SLC27A5	
Wnt/β-catenin Signaling	6.69E-01	NaN	2.21E-01	CDH2,LRP5,AKT3,SOX8,FZD2,TLE1,AXIN1,CSNK1G2,PPP2R3B,PPP2R3A,TCF7L1,APC,WNT7A,PPP2CB,SFRP2,FZD6,WNT6,FZD3,TCF7L2,BCL9,DVL2,TLE4,UBC,PPP2CA,CSNK1E,CSNK2B,SOX5,WNT5B,WNT1,BTRC,WNT16,AKT2,BMPR2,UBB,KREMEN1,PPP2R5D,TAB1,ACVR2B	
Endoplasmic Reticulum Stress Pathway	6.76E-01	NaN	2.86E-01	MAP3K5,MBTPS2,HSPA5,MAPK8,ERN1,EIF2AK3	
Oxidative Phosphorylation	6.8E-01	NaN	2.29E-01	NDUFA10,COX11,COX7B,COX7A1,NDUFV3,CYCS,NDUFA8,COX10,COX17,ATPAF1,UQCRFS1,ATP5MC2,NDUFV2,SDHA,COX15,ATP5MC1,CYB5A,NDUFA3,COX6A1,NDUFA11,ATP5MF,NDUFB11,NDUFB1,NDUFB5,COX7C	
MIF-mediated Glucocorticoid Regulation	6.94E-01	NaN	2.65E-01	PLA2G4C,NFKB2,NFKB1,PLA2G10,NR3C1,JMJD7-PLA2G4B,PLA2G6,NFKBID,RELA	
Mitotic Roles of Polo-Like Kinase	6.98E-01	NaN	2.42E-01	ANAPC2,PPP2R3B,PPP2R3A,KIF11,PLK3,SLK,ANAPC5,CDC26,PKMYT1,CDC16,PPP2R5D,PPP2CB,ANAPC7,PLK1,CDC25B,PPP2CA	
CDP-diacylglycerol Biosynthesis I	7.02E-01	NaN	2.80E-01	LPCAT4,MBOAT7,GPAT2,LPCAT2,AGPAT4,TAZ,MBOAT1	
Ethanol Degradation IV	7.02E-01	NaN	2.80E-01	ACSL1,ACSS1,ALDH1A1,ALDH3B1,CAT,GPX7,ALDH1L2	
Asparagine Biosynthesis I	7.11E-01	NaN	1.00E00	ASNS,	
Lanosterol Biosynthesis	7.11E-01	NaN	1.00E00	LSS,	
Lipoate Salvage and Modification	7.11E-01	NaN	1.00E00	LIPT1,	
Phosphatidylethanolamine Biosynthesis III	7.11E-01	NaN	1.00E00	PTDSS2,	
Crosstalk between Dendritic Cells and Natural Killer Cells	7.13E-01	NaN	2.36E-01	ITGAL,NFKB1,IL15,TLR7,CD226,IFNG,TNFRSF1B,PRF1,LTBR,KIR2DL1/KIR2DL3,IL2RG,RELA,NFKB2,HLA-A,CD28,ACTG1,HLA-DRB5,CAMK2G,HLA-C,KLRC4-KLRK1/KLRK1,CD86	
Inositol Pyrophosphates Biosynthesis	7.19E-01	NaN	3.75E-01	IP6K2,PPIP5K2,IP6K1	
Superoxide Radicals Degradation	7.19E-01	NaN	3.75E-01	SOD2,CAT,GPX7	
Cleavage and Polyadenylation of Pre-mRNA	7.19E-01	NaN	3.33E-01	CPSF4,CSTF1,PABPN1,NUDT21	
Amyloid Processing	7.49E-01	NaN	2.55E-01	CSNK1E,AKT3,CSNK2B,PRKAR2B,PRKAG2,CAPN10,PRKACB,AKT2,BACE2,PSEN2,MAPK13,PRKAR1B,PRKACA	
Acetate Conversion to Acetyl-CoA	7.64E-01	NaN	5.00E-01	ACSL1,ACSS1	
N-acetylglucosamine Degradation II	7.64E-01	NaN	5.00E-01	AMDHD2,GNPDA2	
Phenylalanine Degradation I (Aerobic)	7.64E-01	NaN	5.00E-01	PCBD2,PCBD1	
Spermine and Spermidine Degradation I	7.64E-01	NaN	5.00E-01	PAOX,SAT1	
VDR/RXR Activation	7.72E-01	NaN	2.44E-01	NCOR2,TRPV6,LRP5,IFNG,PRKD3,RXRB,CEBPA,KLF4,CCNC,CDKN1A,YY1,PRKCB,IGFBP3,NCOR1,PRKCH,COL13A1,PRKCZ,FOXO1,RUNX2	
Nur77 Signaling in T Lymphocytes	7.99E-01	NaN	2.54E-01	MAP2K5,CALM1 (includes others),NR4A1,CAMK4,HLA-DOB,FCER1G,PPP3CA,CYCS,HLA-A,CD28,CABIN1,MAP3K2,HLA-DRB5,MAPK7,CD86	
IL-1 Signaling	8.06E-01	NaN	2.42E-01	MAP2K7,NFKB1,PRKAR2B,IKBKB,PRKAG2,PRKACB,GNAL,NFKBID,RELA,IKBKG,NFKB2,GNAS,GNG5,MAP2K4,MAP3K1,MAPK13,PRKAR1B,TAB1,MAPK8,GNG2,IRAK2,PRKACA	
Mitochondrial Dysfunction	8.11E-01	NaN	2.28E-01	NDUFA10,COX11,VDAC1,COX7B,COX7A1,NDUFV3,CYCS,NDUFA4L2,NDUFA8,COX10,BACE2,COX17,CAT,GPX7,MAPK8,ATPAF1,UQCRFS1,TXNRD2,ATP5MC2,NDUFV2,RHOT2,HTRA2,SDHA,COX15,ATP5MC1,SOD2,CYB5A,PSEN2,MAP2K4,NDUFA3,COX6A1,NDUFA11,ATP5MF,NDUFB11,NDUFB1,NDUFB5,CASP8,GPD2,COX7C	
Clathrin-mediated Endocytosis Signaling	8.18E-01	NaN	2.25E-01	FGFR2,FGFR1,RAB11A,AP3B1,PIK3R5,IRS1,AP1S2,ARPC5L,PIK3CB,RAB4B,DNM1L,F2R,LDLR,PIK3CD,PIK3CA,ACTG1,PTPN11,FRS2,FGF13,SH3BP4,ITGB3,PIP5K1C,PIK3C3,UBC,LDLRAP1,ITGB5,IRS2,CSNK2B,ATM,CLTC,HIP1R,AAK1,AP3M1,PIK3C2B,EPHB2,PPP3CA,AP1M1,EPN1,PDGFC,AP1G2,LYZ,GAB2,AP3S1,UBB,AP2A2,SERPINA1,ITGA5	
Phospholipases	8.23E-01	NaN	2.54E-01	PLCB1,PLCD1,PAFAH1B2,PLA2G10,PLCE1,PLD4,PLA2G7,PLA2G6,PLCG2,PLA2G4C,PLCH2,PLCB3,PLCG1,PDIA3,PLB1,PLBD1	
Pentose Phosphate Pathway	8.27E-01	NaN	3.64E-01	PGD,RPIA,TALDO1,RPE	
Purine Nucleotides De Novo Biosynthesis II	8.27E-01	NaN	3.64E-01	GART,PAICS,GMPS,PFAS	
Basal Cell Carcinoma Signaling	8.28E-01	NaN	2.50E-01	HKR1,PTCH1,FZD2,WNT5B,AXIN1,TCF7L1,WNT1,WNT16,APC,BMP8B,SUFU,WNT7A,FZD6,WNT6,FZD3,TCF7L2,DVL2,STK36	
p38 MAPK Signaling	8.4E-01	NaN	2.37E-01	DUSP10,CREB1,PLA2G6,MAX,IL1RN,STAT1,MEF2B,IRAK2,RPS6KA4,RPS6KB2,MAPKAPK5,MAP3K5,TNFRSF1B,PLA2G10,RPS6KA3,MEF2C,HSPB1,PLA2G4C,CREB5,MAP2K4,IL18RAP,MAPK13,JMJD7-PLA2G4B,MKNK1,RPS6KA1,TAB1,MEF2A,CDC25B	
cAMP-mediated signaling	8.47E-01	NaN	2.25E-01	AKAP3,ADORA2A,GRM2,AVPR2,MPPE1,PRKAR2B,GABBR1,MAP2K1,PRKACB,GNAL,HTR7,PDE3A,PRKAR1B,CNGA1,CCR4,S1PR1,PDE12,FPR2,PKIA,OPRL1,PTGER2,BRAF,CREB5,CAMK2G,HTR6,PKIG,DUSP6,AKAP10,CREB1,CALM1 (includes others),PDE3B,PDE4B,FPR1,RAPGEF3,PDE7A,AKAP17A,PTGDR,RGS18,AKAP8,CAMK4,PPP3CA,SSTR3,MC1R,ADORA2B,GRK2,GNAS,RPS6KA1,GDE1,ADRA2A,PRKACA,XCR1	
Cell Cycle: G1/S Checkpoint Regulation	8.47E-01	NaN	2.54E-01	E2F6,E2F5,HDAC10,ATM,NRG1,BTRC,SMAD4,MAX,GNL3,HDAC6,SMAD3,CDKN2D,CDKN1A,ATR,BMI1,HDAC11,FOXO1	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	8.47E-01	NaN	2.65E-01	TOP2A,YWHAQ,ATM,BTRC,BORA,TOP2B,PKMYT1,CDKN1A,ATR,RPS6KA1,PLK1,CDC25B,MDM4	
Amyotrophic Lateral Sclerosis Signaling	8.51E-01	NaN	2.39E-01	BIRC2,FGFR2,FGFR1,AKT3,PIK3R5,IRS1,CYCS,PIK3CB,GRIN3B,PIK3CD,PIK3CA,GRIK4,PTPN11,CAT,FRS2,XIAP,PIK3C3,CACNA1E,IRS2,ATM,PIK3C2B,CAPN10,PPP3CA,PDGFC,NAIP,GAB2,CACNA1C	
Glycoaminoglycan-protein Linkage Region Biosynthesis	8.58E-01	NaN	4.29E-01	B4GALT7,B3GAT1,XYLT1	
Pentose Phosphate Pathway (Non-oxidative Branch)	8.58E-01	NaN	4.29E-01	RPIA,TALDO1,RPE	
Thioredoxin Pathway	8.58E-01	NaN	4.29E-01	TXNRD1,TXNRD2,SELENOT	
Actin Nucleation by ARP-WASP Complex	8.69E-01	NaN	2.58E-01	KRAS,RHOT2,RRAS2,ITGA2,RHOQ,ARPC5L,PPP1R12C,SOS1,RHOA,NCK2,RAP2B,RHOF,HRAS,ITGA5,RRAS,RHOU	
Role of RIG1-like Receptors in Antiviral Innate Immunity	8.79E-01	NaN	2.73E-01	IKBKG,NFKB2,TANK,DHX58,NFKB1,IRF3,DDX58,IKBKB,RIPK1,NFKBID,CASP8,RELA	
Regulation of Actin-based Motility by Rho	8.81E-01	NaN	2.47E-01	RHOT2,MYL4,ITGA2,MYL6B,PIKFYVE,MYL9,RHOQ,ARPC5L,RAC2,PI4KA,MPRIP,RHOA,CFL1,PIP4K2B,MYLPF,MYLK,PIP5K1A,PPP1CB,PIP5K1C,RHOF,ITGA5,RHOU	
Gustation Pathway	8.88E-01	NaN	2.34E-01	P2RX1,ITPR2,MPPE1,PRKAR2B,CACNB4,PDE3B,PRKAG2,CACNB2,PDE4B,PRKACB,CACNA1F,P2RY11,PDE7A,TAS2R31,P2RY10,PDE3A,PRKAR1B,ITPR1,P2RY1,TAS2R19,PDE12,P2RY8,CACNA1E,TAS2R5,CACNG1,P2RX7,TAS2R50,GNG5,TAS1R3,ITPR3,P2RX4,CACNA1C,GDE1,GNG2,PRKACA,CACNB3	
IL-17A Signaling in Fibroblasts	8.97E-01	NaN	2.86E-01	IKBKG,NFKB2,NFKB1,CEBPD,MAPK13,IKBKB,CXCL5,LCN2,NFKBID,RELA	
TGF-β Signaling	9.04E-01	NaN	2.47E-01	KRAS,RRAS2,SMAD2,SMURF2,MAP2K1,SMAD4,SOS1,ZFYVE9,SMAD9,BMPR1A,BMPR2,SMAD7,MAP2K4,SMAD3,MAPK13,TAB1,RAP2B,PMEPA1,MAPK8,HRAS,RRAS,RUNX2,ACVR2B	
Valine Degradation I	9.22E-01	NaN	3.33E-01	DLD,ACADSB,DBT,BCKDHB,BCAT2,EHHADH	
Apelin Cardiac Fibroblast Signaling Pathway	9.27E-01	NaN	3.18E-01	AKT3,ANGPT2,PRKAA1,SPHK1,PRKAG2,AKT2,PRKAB2	
Adipogenesis pathway	9.27E-01	NaN	2.39E-01	FGFR2,FGFR1,GTF2H3,HDAC10,PER2,NOCT,FZD2,KMT2B,LPIN1,SMAD3,FZD6,SAP30L,FZD3,HDAC11,FOXO1,SIRT1,CTBP1,CEBPD,ATG7,CEBPA,SETDB1,SMAD9,BMPR1A,BMPR2,EZH2,HDAC6,KDM1A,NR1D2,RPS6KA1,KLF5,SAP130,GTF2H5	
Acute Phase Response Signaling	9.34E-01	NaN	2.33E-01	MAP2K7,AKT3,FTL,SOCS4,MAP2K1,PIK3CB,NFKBID,A2M,IKBKG,C2,IL1RN,PIK3CD,PIK3CA,PTPN11,SERPINF2,RAP2B,MAPK8,RIPK1,KRAS,NFKB1,MAP3K5,RRAS2,TNFRSF1B,IKBKB,AKT2,SOS1,OSMR,RELA,NFKB2,SOD2,NOLC1,MAP2K4,NR3C1,MAP3K1,MAPK13,SERPINA1,TAB1,SOCS6,HRAS,SERPING1,RRAS	
Glycolysis I	9.36E-01	NaN	3.08E-01	PGAM4,ENO3,ENO2,PGK1,FBP1,PKM,ENO1,PFKL	
PXR/RXR Activation	9.39E-01	NaN	2.62E-01	AKT3,PRKAR2B,INSR,CYP3A4,PRKAG2,PRKACB,AKT2,RELA,NR1I3,ALDH1A1,SCD,NR3C1,PRKAR1B,CES2,PRKACA,FOXO1,CYP2A6 (includes others)	
Pyridoxal 5'-phosphate Salvage Pathway	9.39E-01	NaN	2.62E-01	POMK,LIMK2,PRKAA1,MAP2K1,AKT2,MAP3K9,MAPK6,BRAF,MAP2K4,PRPF4B,MAPK7,ADPGK,MAPK8,ARAF,PRKCH,PLK1,PDXK	
Glycine Betaine Degradation	9.54E-01	NaN	4.00E-01	PIPOX,SHMT2,SRR,SHMT1	
T Helper Cell Differentiation	9.84E-01	NaN	2.60E-01	IL21R,IFNG,TNFRSF1B,IFNGR2,IL12RB2,HLA-DOB,FCER1G,IL2RG,BCL6,IL10RB,HLA-A,CD28,STAT1,HLA-DRB5,STAT6,RORC,CD86,TBX21,IL12RB1	
5-aminoimidazole Ribonucleotide Biosynthesis I	1.01E00	NaN	6.67E-01	GART,PFAS	
Methylglyoxal Degradation I	1.01E00	NaN	6.67E-01	HAGHL,HAGH	
N-acetylglucosamine Degradation I	1.01E00	NaN	6.67E-01	AMDHD2,GNPDA2	
Tyrosine Biosynthesis IV	1.01E00	NaN	6.67E-01	PCBD2,PCBD1	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.02E00	NaN	3.20E-01	MAP2K4,STAT1,PTPN11,MAPK13,JAK1,MAPK8,TYK2,OSMR	
RAN Signaling	1.02E00	NaN	3.53E-01	KPNA1,XPO1,RCC1,KPNA3,KPNA4,KPNA5	
Ceramide Degradation	1.04E00	NaN	5.00E-01	ASAH2B,ASAH1,ACER2	
Assembly of RNA Polymerase II Complex	1.04E00	NaN	2.80E-01	GTF2H3,TBP,TAF12,TAF9B,GTF2A1,POLR2B,TAF4,POLR2H,POLR2L,POLR2D,POLR2J,POLR2J2/POLR2J3,GTF2H5,TAF5L	
Leukotriene Biosynthesis	1.05E00	NaN	3.85E-01	GGT7,GGT5,LTA4H,MGST2,MGST3	
Mevalonate Pathway I	1.05E00	NaN	3.85E-01	PMVK,MVK,HMGCR,ACAT2,ACAT1	
CCR5 Signaling in Macrophages	1.05E00	NaN	2.55E-01	CACNA1E,CALM1 (includes others),PRKD3,CACNB4,CACNG1,CAMK4,FCER1G,CACNB2,PLCG2,CACNA1F,CCR5,GNAS,GNG5,MAP2K4,PTK2B,MAPK13,CACNA1C,PRKCB,PLCG1,MAPK8,GNG2,PRKCH,PRKCZ,CACNB3	
Toll-like Receptor Signaling	1.05E00	NaN	2.63E-01	SIGIRR,TLR5,NFKB1,TLR7,TICAM1,IKBKB,RELA,IKBKG,NFKB2,IL1RN,MAP2K4,MAP3K1,MAPK13,UBB,TAB1,MAPK8,TLR10,TRAF4,IRAK2,UBC	
Role of PKR in Interferon Induction and Antiviral Response	1.06E00	NaN	2.93E-01	IKBKG,NFKB2,NFKB1,IFNG,STAT1,FCGR1A,IKBKB,CYCS,NFKBID,TRAF5,CASP8,RELA	
Phagosome Maturation	1.08E00	NaN	2.43E-01	NAPA,TUBG2,GOSR1,YKT6,STX16,TCIRG1,ATP6AP1,TAP1,PRDX1,ATP6V0A2,CTSW,PRDX6,ATP6V1F,VAMP3,HLA-DRB5,EEA1,ATP6AP1L,CTSL,CANX,VPS33B,DYNC1LI2,PIK3C3,M6PR,TUBA3C/TUBA3D,VPS16,DYNC1H1,PIKFYVE,ATP6V1C1,NSF,CTSG,GPAA1,HLA-A,VPS28,HLA-C,CYBB,CTSZ	
