© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_Bootstrap_TreatmentNaive->AIH_041019_~spl_plate+sex+age+status_coll_aihelite_AIHnaiv - 2019-04-10 06:41 PM->seed993408
Workspace	My Projects
Project	AIH_DESeq2_Bootstrap_TreatmentNaive
Analysis	seed993408
Date	Wed Apr 10 18:41:35 PDT 2019
Analysis ID	17675923

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_Bootstrap_TreatmentNaive->AIH_041019_~spl_plate+sex+age+status_coll_aihelite_AIHnaiv - 2019-04-10 06:41 PM->seed993408
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
MIF-mediated Glucocorticoid Regulation	-0E00	NaN	8.82E-02	PLA2G4C,PLA2G10,JMJD7-PLA2G4B	
MSP-RON Signaling Pathway	-0E00	NaN	5.41E-02	FLT3,KLB,ACTA2,KL	
Macropinocytosis Signaling	-0E00	NaN	9.78E-02	EGF,ITGB5,FLT3,ITGB6,MRAS,KLB,ITGB3,ACTN4,KL	
Mechanisms of Viral Exit from Host Cells	-0E00	NaN	4.88E-02	ACTA2,LMNB2	
Melanocyte Development and Pigmentation Signaling	-0E00	-1.0	9.26E-02	FLT3,PRKAR2B,ADCY6,MRAS,KLB,KIT,CREBBP,MITF,PRKAG1,KL	
Melatonin Degradation I	-0E00	0.0	6.15E-02	UGT2B11,SULT1A2,CYP3A4,LARGE2	
Melatonin Signaling	-0E00	-0.4472135954999579	6.94E-02	GNAI1,PRKAR2B,PRKAG1,RORC,PLCD3	
Methionine Degradation I (to Homocysteine)	-0E00	NaN	9.09E-02	EEF1AKMT3,EEF1AKMT2	
Methylglyoxal Degradation III	-0E00	NaN	5.26E-02	AKR1C1/AKR1C2,	
Mevalonate Pathway I	-0E00	NaN	7.69E-02	PMVK,	
Mineralocorticoid Biosynthesis	-0E00	NaN	1.00E-01	CYP11B1,	
Mismatch Repair in Eukaryotes	-0E00	NaN	6.25E-02	MSH2,	
Mitochondrial L-carnitine Shuttle Pathway	-0E00	NaN	5.88E-02	SLC27A2,	
Molecular Mechanisms of Cancer	-0E00	NaN	9.95E-02	GNAI1,CDK11B,PRKAR2B,RHOBTB2,ADCY6,WNT10A,MRAS,ARHGEF12,SMAD6,BMP2,PTCH2,CDC25C,WNT2B,BMP8B,ARHGEF19,FLT3,KLB,FZD6,CREBBP,MAPK11,CDH1,E2F5,GNAZ,CCNE2,TGFB3,ARHGEF10,AURKA,WNT5B,CDK2,SYNGAP1,KL,CASP6,HAT1,CCND1,LAMTOR3,BCL2L1,CDK15,PRKAG1,PMAIP1,CHEK1	
Mouse Embryonic Stem Cell Pluripotency	-0E00	0.3333333333333333	8.55E-02	FLT3,ID2,MRAS,KLB,FZD6,CREBBP,MAPK11,ID3,DVL2,KL	
Myc Mediated Apoptosis Signaling	-0E00	NaN	5.00E-02	FLT3,MRAS,KLB,KL	
NAD Phosphorylation and Dephosphorylation	-0E00	NaN	7.69E-02	ACP2,	
NF-κB Activation by Viruses	-0E00	-1.3416407864998738	6.12E-02	ITGB5,FLT3,MRAS,KLB,ITGB3,KL	
NF-κB Signaling	-0E00	0.2773500981126146	7.37E-02	TNFSF13B,PDGFRB,FLT4,MRAS,BMP2,CD40,KL,EGF,TNFRSF17,IL18,FLT3,KLB,CREBBP,TNFRSF11A	
NGF Signaling	-0E00	0.0	5.47E-02	FLT3,KLB,MRAS,MAP3K6,CREBBP,KL,MAP3K15	
NRF2-mediated Oxidative Stress Response	-0E00	NaN	8.25E-02	GSTO2,TXN,MRAS,SOD1,ACTA2,DNAJC1,NQO1,KL,DNAJB2,DNAJC8,GSTO1,GSTM1,FLT3,KLB,GSTM2,GSTM4,CREBBP	
Natural Killer Cell Signaling	-0E00	NaN	8.27E-02	FLT3,KLRC2,MRAS,KLRB1,KIR3DL1,KLB,KIR2DL1/KIR2DL3,LAT,KLRC4-KLRK1/KLRK1,KL,FCGR3A/FCGR3B	
Neuregulin Signaling	-0E00	0.0	7.29E-02	HBEGF,EGF,RPS6,MRAS,NRG1,ERBB3,HSP90AA1	
Neuroinflammation Signaling Pathway	-0E00	0.3922322702763681	1.02E-01	HLA-DQA1,SLC6A13,CD40,GRIN3B,SNCA,ACVR1C,SLC6A12,IRF7,BACE2,FLT3,STAT1,KLB,CD80,CREBBP,SLC1A3,MAPK11,GRIN3A,BDNF,TGFB3,GABRR2,PLA2G10,BIRC5,HLA-DOB,MFGE8,B2M,KL,CD200R1,HLA-DRA,PLA2G4C,IL18,JMJD7-PLA2G4B,ACVR2B	
Neuropathic Pain Signaling In Dorsal Horn Neurons	-0E00	-1.0	8.55E-02	GRIN3B,GRM2,FLT3,PRKAR2B,KLB,PRKAG1,KL,BDNF,GRIN3A,PLCD3	
Neurotrophin/TRK Signaling	-0E00	-0.8164965809277261	7.95E-02	FLT3,MRAS,KLB,SPRY2,CREBBP,KL,BDNF	
Nicotine Degradation II	-0E00	1.0	6.15E-02	UGT2B11,FMO5,CYP3A4,LARGE2	
Nicotine Degradation III	-0E00	NaN	5.36E-02	UGT2B11,CYP3A4,LARGE2	
Nitric Oxide Signaling in the Cardiovascular System	-0E00	-0.6324555320336759	9.57E-02	FLT3,FLT4,PRKAR2B,KLB,ADRB1,GUCY2D,PDE1B,PRKAG1,GUCY2C,KL,HSP90AA1	
Non-Small Cell Lung Cancer Signaling	-0E00	0.0	7.95E-02	EGF,FHIT,FLT3,MRAS,KLB,CCND1,KL	
Noradrenaline and Adrenaline Degradation	-0E00	NaN	8.11E-02	ALDH1L2,ALDH1B1,ALDH4A1	
Nur77 Signaling in T Lymphocytes	-0E00	NaN	6.78E-02	HLA-DQA1,CD80,HLA-DOB,HLA-DRA	
OX40 Signaling Pathway	-0E00	NaN	8.89E-02	HLA-DPB1,TNFRSF4,HLA-DQA1,HLA-G,HLA-DOB,B2M,BCL2L1,HLA-DRA	
Opioid Signaling Pathway	-0E00	-2.0647416048350555	8.00E-02	GNAI1,GRK4,PRKAR2B,ADCY6,MRAS,PDE1B,RGS17,GNG7,CACNA1I,CACNA1H,CACNA1F,GRIN3B,RYR1,CACNG6,SLC12A5,CREBBP,CLTCL1,PRKAG1,GRIN3A,CACNB3	
Osteoarthritis Pathway	-0E00	-0.5345224838248488	8.02E-02	IL1RL1,S100A8,ADAMTS4,ITLN1,S100A9,SMAD6,GLI3,RARRES2,BMP2,ACVRL1,PTCH2,CASP6,TIMP3,FZD6,CREBBP,C1QTNF4,PRKAG1	
Ovarian Cancer Signaling	-0E00	-0.8164965809277261	8.39E-02	PRKAR2B,WNT10A,MRAS,WNT5B,KL,WNT2B,EGF,FLT3,KLB,CCND1,FZD6,PRKAG1,MSH2	
PDGF Signaling	-0E00	0.4472135954999579	5.94E-02	PDGFRB,FLT3,STAT1,MRAS,KLB,KL	
PEDF Signaling	-0E00	0.3779644730092272	8.16E-02	FLT3,MRAS,KLB,MAPK11,BCL2L1,DOCK3,KL,BDNF	
PI3K Signaling in B Lymphocytes	-0E00	0.0	5.07E-02	C3,MRAS,CD79B,CD19,CD180,CD40,PLCD3	
PI3K/AKT Signaling	-0E00	0.0	3.03E-02	MRAS,CCND1,BCL2L1,HSP90AA1	
PKCθ Signaling in T Lymphocytes	-0E00	1.2649110640673518	9.41E-02	HLA-DQA1,MRAS,MAP3K6,HLA-DOB,KL,CACNA1I,HLA-DRA,CACNA1H,CACNA1F,FLT3,KLB,CACNG6,CD80,LAT,MAP3K15,CACNB3	
PPAR Signaling	-0E00	-1.6329931618554523	5.77E-02	IL1RL1,IL18,PDGFRB,MRAS,CREBBP,HSP90AA1	
PPARα/RXRα Activation	-0E00	0.5345224838248488	8.47E-02	IL1RL1,TGFB3,ITGB5,PRKAR2B,ADCY6,MRAS,ADIPOR1,ABCA1,GPD1,PLCD3,ACVR1C,MED12,CREBBP,PRKAG1,HSP90AA1,ACVR2B	
PTEN Signaling	-0E00	1.1338934190276817	5.56E-02	PDGFRB,FLT4,MRAS,CCND1,FOXO4,BCL2L1,TNFRSF11A	
Pancreatic Adenocarcinoma Signaling	-0E00	0.3333333333333333	9.68E-02	E2F5,HBEGF,EGF,TGFB3,FLT3,STAT1,KLB,CCND1,BIRC5,CDK2,BCL2L1,KL	
Pentose Phosphate Pathway	-0E00	NaN	9.09E-02	TKTL1,	
Phagosome Formation	-0E00	NaN	7.86E-02	FCGR1B,FLT3,FCGR1A,RHOBTB2,KLB,MRC2,MSR1,KL,FCER1A,PLCD3,FCGR3A/FCGR3B	
Phagosome Maturation	-0E00	NaN	9.46E-02	ATP6V1C2,TUBA8,TUBG2,MPO,TUBB1,B2M,HLA-DRA,ATP6V1G1,TUBB4A,ATP6V1F,DYNLT1,TUBB2B,CTSL,DYNLL1	
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	-0E00	NaN	3.70E-02	GPAT2,	
Phospholipase C Signaling	-0E00	-0.8944271909999159	8.56E-02	ARHGEF10,RHOBTB2,ADCY6,PLA2G10,MYL12B,MRAS,ARHGEF12,CD79B,GNG7,MYL6B,MYL9,PLCD3,PLA2G4C,MYL6,ARHGEF19,HDAC6,MYLPF,JMJD7-PLA2G4B,CREBBP,LAT,MEF2B,TGM2	
Phospholipases	-0E00	-0.4472135954999579	7.69E-02	PLA2G4C,PLA2G16,PLA2G10,RARRES3,PLCD3	
Primary Immunodeficiency Signaling	-0E00	NaN	8.00E-02	AIRE,IGLL1/IGLL5,CD19,CD40	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	-0E00	0.8320502943378437	7.84E-02	S100A8,RHOBTB2,MPO,MAP3K6,KL,APOM,PPP1R3D,LYZ,FLT3,CLU,STAT1,ORM1,KLB,CREBBP,MAPK11,MAP3K15	
Prolactin Signaling	-0E00	-1.1338934190276817	9.57E-02	PRLR,FLT3,STAT1,MRAS,KLB,CREBBP,SOCS1,SOCS6,KL	
Prostate Cancer Signaling	-0E00	NaN	9.43E-02	CCNE2,NKX3-1,FLT3,MRAS,KLB,CCND1,CDK2,CREBBP,KL,HSP90AA1	
Protein Ubiquitination Pathway	-0E00	NaN	9.96E-02	PSMB6,HSPA1L,DNAJC1,USP18,HSPE1,DNAJB2,USP36,DNAJC27,PSMD9,PSMA2,PSMD10,PSMA1,HSP90AA1,PRKN,PSMA4,UBE2O,UBE2H,B2M,ANAPC10,PSMC2,DNAJC8,UBE2D4,UBE2L6,UCHL3,UBE2C,RPS27A,PSMB10	
Purine Nucleotides De Novo Biosynthesis II	-0E00	NaN	9.09E-02	ADSSL1,	
RANK Signaling in Osteoclasts	-0E00	1.1338934190276817	7.69E-02	FLT3,KLB,MAP3K6,MAPK11,MITF,TNFRSF11A,KL,MAP3K15	
Rac Signaling	-0E00	-0.4472135954999579	6.30E-02	FLT3,PARD3,KLB,MRAS,ANK1,KL,CFL2,WASF1	
Reelin Signaling in Neurons	-0E00	NaN	8.51E-02	DAB1,ARHGEF10,FLT3,VLDLR,KLB,ARHGEF12,ITGB3,KL	
Regulation of Actin-based Motility by Rho	-0E00	-0.3779644730092272	8.51E-02	MYL6,RHOBTB2,MYL12B,MYLPF,MYL6B,ACTA2,MYL9,WASF1	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	NaN	4.49E-02	TGFB3,MRAS,CD80,LAT	
Renal Cell Carcinoma Signaling	-0E00	NaN	6.45E-02	FLT3,MRAS,KLB,CREBBP,RPS27A,KL	
Renin-Angiotensin Signaling	-0E00	0.3333333333333333	9.02E-02	FLT3,PRKAR2B,ADCY6,STAT1,KLB,MRAS,SHE,MAPK11,PRKAG1,KL,SHF,SHC3	
Retinoic acid Mediated Apoptosis Signaling	-0E00	NaN	3.33E-02	PARP3,PARP14	
Retinol Biosynthesis	-0E00	0.0	9.52E-02	DHRS3,RDH14,RBP7,RBP2	
Role of CHK Proteins in Cell Cycle Checkpoint Control	-0E00	-0.4472135954999579	8.77E-02	E2F5,CDK2,CDC25C,PLK1,CHEK1	
Role of Cytokines in Mediating Communication between Immune Cells	-0E00	NaN	1.85E-02	IL18,	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	-0E00	NaN	2.33E-02	IL18,	
Role of IL-17A in Arthritis	-0E00	NaN	8.57E-02	CXCL6,FLT3,KLB,MAPK11,KL,IL17RC	
Role of IL-17F in Allergic Inflammatory Airway Diseases	-0E00	NaN	6.67E-02	CXCL6,CREBBP,IL17RC	
Role of JAK1 and JAK3 in γc Cytokine Signaling	-0E00	NaN	8.64E-02	FLT3,STAT1,MRAS,KLB,SOCS1,KL,IL7	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	-0E00	NaN	8.33E-02	STAT1,SOCS1	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	-0E00	NaN	4.35E-02	RSAD2,	
Role of MAPK Signaling in the Pathogenesis of Influenza	-0E00	NaN	7.32E-02	PLA2G4C,PLA2G16,PLA2G10,MRAS,RARRES3,MAPK11	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	-0E00	NaN	7.95E-02	IL1RL1,DKK3,FCGR1A,WNT10A,MRAS,WNT2B,SFRP5,PRSS1,FLT3,KLB,FZD6,PRSS2,SFRP2,CREBBP,TNFSF13B,ADAMTS4,WNT5B,KL,PLCD3,IL7,IL18,CCND1,CEBPG,SOCS1,FCGR3A/FCGR3B,IL17RC	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	-0E00	0.0	8.27E-02	WNT2B,BMP8B,FLT3,WNT10A,TCL1A,MRAS,KLB,WNT5B,FZD6,BMP2,KL	
Role of NFAT in Cardiac Hypertrophy	-0E00	-1.885618083164127	8.73E-02	GNAI1,TGFB3,CTF1,PRKAR2B,ADCY6,MRAS,GNG7,KL,CACNA1I,PLCD3,CACNA1H,CACNA1F,HDAC6,FLT3,KLB,CACNG6,MEF2B,MAPK11,PRKAG1,CACNB3	
Role of NFAT in Regulation of the Immune Response	-0E00	1.0	9.18E-02	GNAI1,GNAZ,FCGR1B,FCGR1A,HLA-DQA1,MRAS,CD79B,GNG7,HLA-DOB,KL,FCER1A,HLA-DRA,FLT3,KLB,CD80,LAT,MEF2B,FCGR3A/FCGR3B	
Role of Oct4 in Mammalian Embryonic Stem Cell Pluripotency	-0E00	NaN	6.52E-02	NR2F6,PCGF6,CASP6	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	-0E00	NaN	8.47E-02	IL1RL1,ADAMTS4,DKK3,WNT10A,WNT5B,SMAD6,BMP2,KL,IL7,WNT2B,SFRP5,BMP8B,IL18,FLT3,KLB,FZD6,MMP8,SFRP2,ITGB3,TNFRSF11A	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	-0E00	NaN	5.00E-02	GNAI1,FLT3,KLB,KL	
Role of PKR in Interferon Induction and Antiviral Response	-0E00	NaN	4.88E-02	FCGR1A,STAT1	
Role of RIG1-like Receptors in Antiviral Innate Immunity	-0E00	NaN	9.09E-02	IRF7,IFIH1,CREBBP,DDX58	
Role of Tissue Factor in Cancer	-0E00	NaN	8.89E-02	HBEGF,PDXP,ITGB5,FLT3,KLB,MRAS,ITGB3,PDIA2,BCL2L1,MAPK11,KL,CFL2	
Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	-0E00	0.4472135954999579	6.41E-02	WNT2B,WNT10A,WNT5B,FZD6,DVL2	
Role of p14/p19ARF in Tumor Suppression	-0E00	NaN	6.67E-02	FLT3,KLB,KL	
SAPK/JNK Signaling	-0E00	-1.3416407864998738	5.22E-02	FLT3,KLB,MRAS,GNG7,KL,DUSP4	
SPINK1 General Cancer Pathway	-0E00	-0.3779644730092272	9.41E-02	PRSS1,MT1E,FLT3,GZMA,MRAS,KLB,PRSS2,KL	
SPINK1 Pancreatic Cancer Pathway	-0E00	1.3416407864998738	8.33E-02	PRSS1,CPA3,PRSS2,ELANE,CELA2B	
STAT3 Pathway	-0E00	-1.0	8.89E-02	IL1RL1,EGF,PDGFRB,FLT4,MRAS,SOCS1,SOCS6,MAPK11,TNFRSF11A,IL17RB,IL17RC,IL17RE	
Semaphorin Signaling in Neurons	-0E00	NaN	1.00E-01	PLXNA1,RHOBTB2,NRP1,ARHGEF12,PLXNB1,CFL2	
Serotonin Degradation	-0E00	0.8164965809277261	8.11E-02	UGT2B11,SULT1A2,ALDH1L2,ALDH1B1,ALDH4A1,LARGE2	
Small Cell Lung Cancer Signaling	-0E00	-0.4472135954999579	1.03E-01	CCNE2,FHIT,FLT3,KLB,CCND1,CDK2,BCL2L1,CKS1B,KL	
Sphingosine-1-phosphate Signaling	-0E00	0.3779644730092272	8.21E-02	ACER3,GNAI1,PDGFRB,FLT3,RHOBTB2,ADCY6,KLB,ACER2,KL,PLCD3,CASP6	
Stearate Biosynthesis I (Animals)	-0E00	NaN	4.55E-02	SLC27A2,ACOT4	
Sumoylation Pathway	-0E00	NaN	5.83E-02	PML,SNCA,RHOBTB2,CREBBP,CDH1,RAN	
Superpathway of Cholesterol Biosynthesis	-0E00	NaN	7.14E-02	PMVK,SC5D	
Superpathway of Citrulline Metabolism	-0E00	NaN	6.67E-02	GLS2,	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	-0E00	NaN	5.88E-02	PMVK,	
Superpathway of Melatonin Degradation	-0E00	-0.4472135954999579	7.14E-02	UGT2B11,MPO,SULT1A2,CYP3A4,LARGE2	
Synaptic Long Term Depression	-0E00	-3.1529631254723287	1.01E-01	GNAI1,GNAZ,GRM2,PLA2G16,PLA2G10,MRAS,GUCY2D,SMARCC2,CACNA1I,PLCD3,CACNA1H,CACNA1F,PLA2G4C,RYR1,CACNG6,RARRES3,GUCY2C,CTH,CACNB3	
Synaptic Long Term Potentiation	-0E00	-2.3333333333333335	6.98E-02	PPP1R3D,GRIN3B,GRM2,PRKAR2B,MRAS,CREBBP,PRKAG1,GRIN3A,PLCD3	
Systemic Lupus Erythematosus Signaling	-0E00	NaN	9.62E-02	FCGR1B,TNFSF13B,LSM2,FCGR1A,PPIH,MRAS,CD79B,LSM7,SNRPE,HLA-G,CD40,KL,SNRNP70,SNRPD2,SNRPN,CREM,IL18,FLT3,KLB,CD80,LAT,LSM3,FCGR3A/FCGR3B	
T Cell Exhaustion Signaling Pathway	-0E00	1.0	7.89E-02	HLA-DPB1,HLA-DQA1,MRAS,HLA-G,HLA-DOB,KL,CD274,HLA-DRA,HAVCR2,ACVR1C,FLT3,STAT1,KLB,CD80,ACVR2B	
T Cell Receptor Signaling	-0E00	NaN	6.67E-02	PTPRH,FLT3,KLB,MRAS,BMX,LAT,KL,SHB	
TNFR1 Signaling	-0E00	NaN	2.00E-02	CASP6,	
TR/RXR Activation	-0E00	NaN	1.00E-01	FLT3,COL6A3,KLB,ADRB1,SLC16A2,DIO1,ME1,AKR1C1/AKR1C2,KL,THRB	
TREM1 Signaling	-0E00	0.4472135954999579	6.67E-02	IL1RL1,IL18,NLRP2,MPO,CD40	
TWEAK Signaling	-0E00	NaN	5.71E-02	TNFSF12,CASP6	
Tec Kinase Signaling	-0E00	0.0	7.78E-02	GNAI1,GNAZ,RHOBTB2,TNFSF12,MRAS,TNFRSF21,GNG7,ACTA2,KL,FCER1A,FLT3,STAT1,KLB,BMX	
Telomerase Signaling	-0E00	-0.4472135954999579	5.74E-02	EGF,HDAC6,FLT3,KLB,MRAS,KL,HSP90AA1	
Telomere Extension by Telomerase	-0E00	NaN	6.67E-02	PINX1,	
Th17 Activation Pathway	-0E00	NaN	3.30E-02	FOXP3,HSP90AA1,RORC	
Thrombin Signaling	-0E00	-1.2649110640673518	8.52E-02	GNAI1,GNAZ,ARHGEF10,RHOBTB2,ADCY6,MYL12B,MRAS,ARHGEF12,GNG7,MYL6B,MYL9,KL,PLCD3,MYL6,EGF,FLT3,KLB,MYLPF,MAPK11	
Thrombopoietin Signaling	-0E00	0.0	6.67E-02	FLT3,STAT1,MRAS,KLB,KL	
Thyroid Cancer Signaling	-0E00	NaN	9.80E-02	MRAS,CCND1,RET,CDH1,BDNF	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	-0E00	0.0	9.30E-02	UGT2B11,SULT1A2,DIO1,LARGE2	
Tight Junction Signaling	-0E00	NaN	8.93E-02	TGFB3,NECTIN1,CSTF2,CLDN3,PRKAR2B,YBX3,NECTIN2,MYL6B,ACTA2,MYL9,MYH9,NECTIN3,MYL6,EPB41,PRKAG1	
Toll-like Receptor Signaling	-0E00	NaN	5.26E-02	IL1RL1,IL18,MAPK11,RPS27A	
Triacylglycerol Biosynthesis	-0E00	NaN	4.17E-02	GPAT2,PLPP3	
Triacylglycerol Degradation	-0E00	NaN	5.56E-02	DAGLA,AARS,ABHD16A	
Tryptophan Degradation III (Eukaryotic)	-0E00	NaN	8.00E-02	CA1,KMO	
Type I Diabetes Mellitus Signaling	-0E00	0.0	9.01E-02	HLA-DQA1,STAT1,CD80,HLA-G,HLA-DOB,SOCS1,MAPK11,SOCS6,HLA-DRA,ICA1	
Type II Diabetes Mellitus Signaling	-0E00	0.0	8.39E-02	ADIPOR1,KL,CACNA1I,CACNA1H,CACNA1F,SLC27A2,FLT3,KLB,CACNG6,SOCS1,SOCS6,PRKAG1,CACNB3	
UVA-Induced MAPK Signaling	-0E00	-0.4472135954999579	8.77E-02	FLT3,STAT1,KLB,PARP3,MRAS,BCL2L1,PARP14,MAPK11,KL,PLCD3	
UVB-Induced MAPK Signaling	-0E00	NaN	8.82E-02	HIST1H3C,HIST3H3,FLT3,KLB,MAPK11,KL	
UVC-Induced MAPK Signaling	-0E00	NaN	3.85E-02	MRAS,MAPK11	
Ubiquinol-10 Biosynthesis (Eukaryotic)	-0E00	NaN	5.56E-02	BCKDHA,	
Unfolded protein response	-0E00	NaN	7.14E-02	HSPA1L,CEBPG,DDIT3,PDIA2	
Urate Biosynthesis/Inosine 5'-phosphate Degradation	-0E00	NaN	7.69E-02	NT5M,	
VDR/RXR Activation	-0E00	-0.4472135954999579	7.69E-02	TRPV6,IL1RL1,CYP27B1,IGFBP3,COL13A1,TRPV5	
VEGF Family Ligand-Receptor Interactions	-0E00	-1.1338934190276817	9.09E-02	PLA2G4C,FLT3,FLT4,PLA2G10,MRAS,KLB,NRP1,JMJD7-PLA2G4B,KL	
VEGF Signaling	-0E00	-1.889822365046136	7.89E-02	FLT3,FLT4,MRAS,KLB,ACTA2,BCL2L1,ACTN4,EIF2B2,KL	
Virus Entry via Endocytic Pathways	-0E00	NaN	9.09E-02	ITGB5,ITGB6,FLT3,MRAS,KLB,ITGB3,ACTA2,B2M,AP1M2,CLTCL1,KL	
Wnt/Ca+ pathway	-0E00	-0.8164965809277261	9.68E-02	WNT5B,FZD6,CREBBP,DVL2,PDE6C,PLCD3	
Xenobiotic Metabolism Signaling	-0E00	NaN	9.24E-02	GSTO2,UGT2B11,CHST13,MRAS,SULT1A2,MAP3K6,CYP3A4,NQO1,FMO5,GSTO1,GSTM1,FLT3,KLB,ALDH1L2,GSTM2,CREBBP,GRIP1,MAPK11,ALDH1B1,HSP90AA1,SULT2B1,AHRR,KL,ALDH4A1,ALDH5A1,GSTM4,MAP3K15,CHST10	
eNOS Signaling	-0E00	-1.8973665961010275	8.05E-02	HSPA1L,LPAR2,FLT4,PRKAR2B,CHRNE,ADCY6,KL,AQP1,FLT3,AQP10,KLB,PRKAG1,LPAR3,HSP90AA1	
fMLP Signaling in Neutrophils	-0E00	-1.3416407864998738	5.30E-02	GNAI1,FLT3,KLB,MRAS,GNG7,KL,FPR3	
iCOS-iCOSL Signaling in T Helper Cells	-0E00	1.414213562373095	7.20E-02	FLT3,HLA-DQA1,KLB,CD80,HLA-DOB,LAT,CD40,KL,HLA-DRA	
iNOS Signaling	-0E00	NaN	6.67E-02	STAT1,CREBBP,MAPK11	
p70S6K Signaling	-0E00	0.0	6.29E-02	GNAI1,RPS6,FLT3,KLB,MRAS,CD79B,CD19,KL,PLCD3	
tRNA Charging	-0E00	NaN	2.56E-02	AARS,	
α-Adrenergic Signaling	-0E00	NaN	6.32E-02	GNAI1,PRKAR2B,ADCY6,MRAS,GNG7,PRKAG1	
Citrulline Biosynthesis	2.01E-01	NaN	1.11E-01	GLS2,	
Folate Transformations I	2.01E-01	NaN	1.11E-01	MTHFD2,	
Phosphatidylethanolamine Biosynthesis II	2.01E-01	NaN	1.11E-01	PIGF,	
Prostanoid Biosynthesis	2.01E-01	NaN	1.11E-01	PTGDS,	
Airway Pathology in Chronic Obstructive Pulmonary Disease	2.32E-01	NaN	1.25E-01	MMP8,	
Histidine Degradation III	2.32E-01	NaN	1.25E-01	MTHFD2,	
Inositol Pyrophosphates Biosynthesis	2.32E-01	NaN	1.25E-01	PPIP5K1,	
Salvage Pathways of Pyrimidine Deoxyribonucleotides	2.32E-01	NaN	1.25E-01	APOBEC3B,	
Tryptophan Degradation to 2-amino-3-carboxymuconate Semialdehyde	2.32E-01	NaN	1.25E-01	KMO,	
Apelin Muscle Signaling Pathway	2.4E-01	NaN	1.11E-01	MRAS,PRKAG1	
Notch Signaling	2.43E-01	-1.0	1.05E-01	NOTCH4,RFNG,JAG2,NOTCH3	
Chondroitin Sulfate Biosynthesis	2.55E-01	-0.8164965809277261	1.05E-01	SULT2B1,CHST13,SULT1A2,B3GAT2,CHPF,CHST10	
nNOS Signaling in Neurons	2.57E-01	NaN	1.06E-01	GRIN3B,CAPN5,PFKM,GRIN3A,DLG2	
Cell Cycle Regulation by BTG Family Proteins	2.6E-01	0.0	1.08E-01	E2F5,CCNE2,CCND1,CDK2	
Dopamine Degradation	2.6E-01	0.0	1.08E-01	SULT1A2,ALDH1L2,ALDH1B1,ALDH4A1	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	2.62E-01	NaN	1.11E-01	PI4K2B,PIP4K2A,PLCD3	
RAN Signaling	2.65E-01	NaN	1.18E-01	RAN,RANBP1	
γ-linolenate Biosynthesis II (Animals)	2.65E-01	NaN	1.18E-01	SLC27A2,FADS1	
Melanoma Signaling	2.65E-01	0.0	1.06E-01	FLT3,MRAS,KLB,CCND1,CDH1,MITF,KL	
Ceramide Biosynthesis	2.69E-01	NaN	1.43E-01	SPTSSB,	
Glycoaminoglycan-protein Linkage Region Biosynthesis	2.69E-01	NaN	1.43E-01	B3GAT2,	
NAD Biosynthesis from 2-amino-3-carboxymuconate Semialdehyde	2.69E-01	NaN	1.43E-01	QPRT,	
Pentose Phosphate Pathway (Non-oxidative Branch)	2.69E-01	NaN	1.43E-01	TKTL1,	
P2Y Purigenic Receptor Signaling Pathway	2.72E-01	-0.5773502691896258	1.05E-01	GNAI1,PRKAR2B,ADCY6,MRAS,GNG7,KL,PLCD3,ITGA2B,P2RY12,FLT3,KLB,CREBBP,ITGB3,PRKAG1,P2RY6	
Dermatan Sulfate Biosynthesis (Late Stages)	2.73E-01	-0.4472135954999579	1.09E-01	SULT2B1,CHST13,SULT1A2,DSEL,CHST10	
PFKFB4 Signaling Pathway	2.73E-01	-1.3416407864998738	1.09E-01	TGFB3,PRKAR2B,CREBBP,PFKM,PRKAG1	
