© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Date	Thu Apr 11 21:47:51 PDT 2019
Analysis ID	17683029

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Signaling by Rho Family GTPases	3.52E-01	-1.1338934190276817	3.47E-02	FGFR2,CDC42EP1,MYL4,PARD3,MYLPF,DIAPH3,KL,CFL2,PAK3	
Differential Regulation of Cytokine Production in Macrophages and T Helper Cells by IL-17A and IL-17F	3.54E-01	NaN	5.56E-02	TNF,	
FAT10 Signaling Pathway	3.54E-01	NaN	5.56E-02	TNF,	
Valine Degradation I	3.54E-01	NaN	5.56E-02	BCKDHB,	
Heparan Sulfate Biosynthesis (Late Stages)	3.58E-01	NaN	3.95E-02	AARSD1,NDST2,EXTL2	
Toll-like Receptor Signaling	3.58E-01	NaN	3.95E-02	IL1RL1,TNF,UBB	
Androgen Signaling	3.58E-01	NaN	3.68E-02	CACNA1F,SHBG,CACNA1E,MNAT1,POLR2K	
Pyrimidine Ribonucleotides De Novo Biosynthesis	3.63E-01	NaN	4.35E-02	ENTPD3,ENTPD2	
STAT3 Pathway	3.64E-01	NaN	3.70E-02	FGFR2,IL1RL1,IL9R,IL20RB,FLT1	
Sphingosine-1-phosphate Signaling	3.71E-01	-0.4472135954999579	3.73E-02	FGFR2,ADCY6,KL,PLCH1,OPN1SW	
Ceramide Signaling	3.72E-01	NaN	3.85E-02	FGFR2,ENPP7,TNF,KL	
Mitochondrial L-carnitine Shuttle Pathway	3.73E-01	NaN	5.88E-02	CPT1B,	
Role of p14/p19ARF in Tumor Suppression	3.74E-01	NaN	4.44E-02	FGFR2,KL	
Cardiac Hypertrophy Signaling	3.74E-01	-1.0	3.54E-02	FGFR2,MYL4,CACNA1E,ADCY6,MYLPF,MEF2B,KL,PLCH1,OPN1SW	
MSP-RON Signaling Pathway	3.75E-01	NaN	4.05E-02	FGFR2,TNF,KL	
Renin-Angiotensin Signaling	3.77E-01	0.0	3.76E-02	FGFR2,ADCY6,TNF,KL,PAK3	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	3.77E-01	NaN	3.76E-02	WNT2B,FGFR2,TCL1A,KL,SMAD9	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	3.84E-01	NaN	4.11E-02	ADCY6,PLCH1,OPN1SW	
T Helper Cell Differentiation	3.84E-01	NaN	4.11E-02	TNF,CXCR5,ICOSLG/LOC102723996	
Pyrimidine Ribonucleotides Interconversion	3.85E-01	NaN	4.55E-02	ENTPD3,ENTPD2	
Endocannabinoid Developing Neuron Pathway	3.91E-01	-0.4472135954999579	3.82E-02	FGFR2,PAX6,ADCY6,CNR1,KL	
Glutaryl-CoA Degradation	3.93E-01	NaN	6.25E-02	CA1,	
Apelin Endothelial Signaling Pathway	3.97E-01	-1.3416407864998738	3.85E-02	FGFR2,ADCY6,MEF2B,KL,TEK	
VEGF Family Ligand-Receptor Interactions	4.1E-01	NaN	4.04E-02	FGFR2,NRP2,FLT1,KL	
Th1 and Th2 Activation Pathway	4.11E-01	NaN	3.74E-02	FGFR2,IL1RL1,HLA-DQA2,ICOSLG/LOC102723996,CCR8,KL,JAG2	
Superpathway of Melatonin Degradation	4.12E-01	NaN	4.29E-02	UGT2B11,CYP2U1,CYP51A1	
Sertoli Cell-Sertoli Cell Junction Signaling	4.17E-01	NaN	3.76E-02	TUBB4A,PLS1,TNF,SORBS1,YBX3,CLDN23,SPTA1	
NF-κB Activation by Viruses	4.18E-01	0.0	4.08E-02	FGFR2,CR2,CXCR5,KL	
IL-8 Signaling	4.2E-01	0.7071067811865475	3.72E-02	FGFR2,AZU1,DEFA1 (includes others),CR2,FLT1,KL,OPN1SW,TEK	
Estrogen Biosynthesis	4.23E-01	NaN	4.88E-02	CYP2U1,CYP51A1	
nNOS Signaling in Skeletal Muscle Cells	4.23E-01	NaN	4.88E-02	CACNA1F,CACNA1E	
ATM Signaling	4.27E-01	NaN	4.12E-02	ZNF420,TP73,RAD51,GADD45G	
Colanic Acid Building Blocks Biosynthesis	4.38E-01	NaN	7.14E-02	TSTA3,	
DNA Double-Strand Break Repair by Homologous Recombination	4.38E-01	NaN	7.14E-02	RAD51,	
Paxillin Signaling	4.41E-01	0.0	4.03E-02	FGFR2,KL,ITGA7,DOCK1,PAK3	
Synaptogenesis Signaling Pathway	4.54E-01	0.0	3.67E-02	NRXN2,FGFR2,SYN1,ADCY6,THBS2,GRIN2D,MAP1B,EFNA1,EPHA2,KL,NRXN3,SYN3	
Ephrin Receptor Signaling	4.54E-01	0.4472135954999579	3.89E-02	SORBS1,SDC2,GRIN2D,EFNA1,EPHA2,CFL2,PAK3	
Renal Cell Carcinoma Signaling	4.62E-01	NaN	4.30E-02	FGFR2,UBB,KL,PAK3	
Cholesterol Biosynthesis I	4.63E-01	NaN	7.69E-02	CYP51A1,	
Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)	4.63E-01	NaN	7.69E-02	CYP51A1,	
Cholesterol Biosynthesis III (via Desmosterol)	4.63E-01	NaN	7.69E-02	CYP51A1,	
Oleate Biosynthesis II (Animals)	4.63E-01	NaN	7.69E-02	UFSP1,	
Melatonin Degradation I	4.64E-01	NaN	4.62E-02	UGT2B11,CYP2U1,CYP51A1	
Nicotine Degradation II	4.64E-01	NaN	4.62E-02	UGT2B11,CYP2U1,CYP51A1	
Neuroprotective Role of THOP1 in Alzheimer's Disease	4.72E-01	1.0	4.17E-02	PRSS27,PRTN3,PRSS21,CTSG,ECE2	
Calcium Signaling	4.73E-01	0.0	3.88E-02	CACNA1F,TRPV6,MYL4,CACNA1E,GRIN2D,MEF2B,TRPC6,TRPC1	
Sirtuin Signaling Pathway	4.81E-01	-1.6666666666666667	3.77E-02	BPGM,TNF,NDUFA7,TP73,GABARAP,LDHD,ATP5PF,CPT1B,RARB,GADD45G,ATG9B	
Cardiac Hypertrophy Signaling (Enhanced)	4.85E-01	-0.47140452079103173	3.61E-02	FGFR2,IL1RL1,CACNA1E,CTF1,ADCY6,PDE6G,KL,PLCH1,WNT2B,IL9R,SMPDL3B,IL20RB,TNF,MEF2B,DIAPH3,OPN1SW,NPPA,GDPD1	
Endothelin-1 Signaling	4.86E-01	-1.1338934190276817	3.92E-02	FGFR2,ADCY6,GUCY2D,PAFAH1B3,KL,PLCH1,OPN1SW,ECE2	
FcγRIIB Signaling in B Lymphocytes	4.9E-01	NaN	4.44E-02	FGFR2,CACNA1F,CACNA1E,KL	
Crosstalk between Dendritic Cells and Natural Killer Cells	5E-01	NaN	4.49E-02	TNF,KIR2DL1/KIR2DL3,KIR2DL4,KLRC4-KLRK1/KLRK1	
Role of NFAT in Cardiac Hypertrophy	5.09E-01	-0.3333333333333333	3.93E-02	CACNA1F,FGFR2,CACNA1E,CTF1,ADCY6,MEF2B,KL,PLCH1,OPN1SW	
Leptin Signaling in Obesity	5.1E-01	NaN	4.55E-02	FGFR2,ADCY6,KL,PLCH1	
Coagulation System	5.12E-01	NaN	5.71E-02	SERPINF2,PLAT	
Nitric Oxide Signaling in the Cardiovascular System	5.15E-01	-1.3416407864998738	4.35E-02	FGFR2,CACNA1E,FLT1,GUCY2D,KL	
14-3-3-mediated Signaling	5.22E-01	-0.4472135954999579	4.23E-02	FGFR2,TUBB4A,TNF,TP73,KL,PLCH1	
Dolichyl-diphosphooligosaccharide Biosynthesis	5.23E-01	NaN	9.09E-02	ALG14,	
IL-23 Signaling Pathway	5.23E-01	NaN	5.00E-02	FGFR2,TNF,KL	
Semaphorin Signaling in Neurons	5.23E-01	NaN	5.00E-02	CRMP1,CFL2,PAK3	
Amyotrophic Lateral Sclerosis Signaling	5.33E-01	0.0	4.42E-02	FGFR2,CACNA1E,GRIK4,GRIN2D,KL	
LPS/IL-1 Mediated Inhibition of RXR Function	5.41E-01	-1.0	4.02E-02	IL1RL1,FABP6,NDST2,GSTM1,FABP3,TNF,ACOX2,CPT1B,ALDH4A1	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	5.42E-01	0.4472135954999579	4.46E-02	CACNA1F,CACNA1E,ADCY6,PLCH1,OPN1SW	
Cdc42 Signaling	5.45E-01	0.4472135954999579	4.19E-02	HLA-DQA2,MYL4,PARD3,MYLPF,DIAPH3,CFL2,PAK3	
Mineralocorticoid Biosynthesis	5.58E-01	NaN	1.00E-01	CYP11B1,	
Agranulocyte Adhesion and Diapedesis	5.67E-01	NaN	4.17E-02	CCL4L1/CCL4L2,MYL4,CCL28,TNF,CLDN23,MMP8,MMP28,OPN1SW	
Relaxin Signaling	5.76E-01	0.0	4.29E-02	FGFR2,SMPDL3B,ADCY6,PDE6G,GUCY2D,KL,GDPD1	
Nicotine Degradation III	5.77E-01	NaN	5.36E-02	UGT2B11,CYP2U1,CYP51A1	
Folate Transformations I	5.97E-01	NaN	1.11E-01	MTHFD1L,	
Heme Biosynthesis II	5.97E-01	NaN	1.11E-01	ALAS2,	
Germ Cell-Sertoli Cell Junction Signaling	5.97E-01	NaN	4.26E-02	FGFR2,TUBB4A,PLS1,TNF,SORBS1,KL,CFL2,PAK3	
Acetone Degradation I (to Methylglyoxal)	6.05E-01	NaN	6.67E-02	CYP2U1,CYP51A1	
Transcriptional Regulatory Network in Embryonic Stem Cells	6.06E-01	NaN	5.56E-02	PAX6,HIST1H4A,L1CAM	
VDR/RXR Activation	6.23E-01	NaN	5.13E-02	BGLAP,TRPV6,IL1RL1,COL13A1	
NER Pathway	6.34E-01	1.0	4.85E-02	TOP2A,RPA4,HIST1H4A,MNAT1,POLR2K	
HIF1α Signaling	6.37E-01	NaN	4.65E-02	FGFR2,SLC2A14,MMP8,KL,MMP28,SLC2A5	
Histidine Degradation III	6.41E-01	NaN	1.25E-01	MTHFD1L,	
Sphingomyelin Metabolism	6.41E-01	NaN	1.25E-01	ENPP7,	
Hereditary Breast Cancer Signaling	6.44E-01	NaN	4.52E-02	FGFR2,UBB,RAD51,KL,FANCF,POLR2K,GADD45G	
Type II Diabetes Mellitus Signaling	6.44E-01	0.0	4.52E-02	CACNA1F,ENPP7,FGFR2,CACNA1E,TNF,ADIPOR1,KL	
Rac Signaling	6.57E-01	-0.4472135954999579	4.72E-02	FGFR2,CDK5R1,PARD3,KL,CFL2,PAK3	
Th2 Pathway	6.72E-01	0.4472135954999579	4.61E-02	FGFR2,IL1RL1,HLA-DQA2,ICOSLG/LOC102723996,CCR8,KL,JAG2	
Gluconeogenesis I	6.97E-01	NaN	7.69E-02	BPGM,ME1	
RhoA Signaling	6.99E-01	0.4472135954999579	4.88E-02	CDC42EP1,MYL4,DLC1,NRP2,MYLPF,CFL2	
Phagosome Maturation	7.1E-01	NaN	4.73E-02	TUBB4A,CTSK,CTSF,CTSL,PRDX2,CTSG,CTSE	
Bupropion Degradation	7.23E-01	NaN	8.00E-02	CYP2U1,CYP51A1	
GABA Receptor Signaling	7.28E-01	NaN	5.26E-02	CACNA1F,CACNA1E,ADCY6,UBB,GABARAP	
Reelin Signaling in Neurons	7.41E-01	NaN	5.32E-02	FGFR2,CDK5R1,CNR1,PAFAH1B3,KL	
Chondroitin and Dermatan Biosynthesis	7.52E-01	NaN	1.67E-01	CHPF,	
Rapoport-Luebering Glycolytic Shunt	7.52E-01	NaN	1.67E-01	BPGM,	
Serotonin and Melatonin Biosynthesis	7.52E-01	NaN	1.67E-01	ASMT,	
UDP-N-acetyl-D-glucosamine Biosynthesis II	7.52E-01	NaN	1.67E-01	GFPT2,	
Zymosterol Biosynthesis	7.52E-01	NaN	1.67E-01	CYP51A1,	
CREB Signaling in Neurons	7.6E-01	1.1338934190276817	4.50E-02	CACNA1F,FGFR2,CACNA1E,GRIK4,ADCY6,GRIN2D,KL,PLCH1,POLR2K,OPN1SW	
Aryl Hydrocarbon Receptor Signaling	7.61E-01	0.4472135954999579	4.90E-02	GSTM1,AHRR,TNF,NFIX,TP73,ALDH4A1,RARB	
Corticotropin Releasing Hormone Signaling	7.61E-01	1.1338934190276817	4.90E-02	CACNA1F,CACNA1E,ADCY6,CNR1,GUCY2D,MEF2B,OPN1SW	
Differential Regulation of Cytokine Production in Intestinal Epithelial Cells by IL-17A and IL-17F	7.8E-01	NaN	8.70E-02	TNF,LCN2	
Cardiac β-adrenergic Signaling	7.93E-01	0.0	5.00E-02	SMPDL3B,CACNA1E,ADCY6,PDE6G,PKIG,AKAP6,GDPD1	
Angiopoietin Signaling	8.09E-01	NaN	5.62E-02	FGFR2,TIE1,KL,PAK3,TEK	
Netrin Signaling	8.14E-01	NaN	6.15E-02	CACNA1F,CACNA1E,UNC5B,ENAH	
p53 Signaling	8.15E-01	2.23606797749979	5.31E-02	FGFR2,PERP,ADGRB1,TP73,KL,GADD45G	
Creatine-phosphate Biosynthesis	8.25E-01	NaN	2.00E-01	CKM,	
Folate Polyglutamylation	8.25E-01	NaN	2.00E-01	MTHFD1L,	
Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate	8.25E-01	NaN	2.00E-01	MTHFD1L,	
Tetrapyrrole Biosynthesis II	8.25E-01	NaN	2.00E-01	ALAS2,	
tRNA Splicing	8.25E-01	NaN	7.14E-02	SMPDL3B,PDE6G,GDPD1	
Antioxidant Action of Vitamin C	8.41E-01	NaN	5.41E-02	TNF,SLC2A14,SLC23A3,PAFAH1B3,PLCH1,SLC2A5	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	8.48E-01	NaN	4.84E-02	COL19A1,FGFR2,IL1RL1,MYL4,TNF,FLT1,COL13A1,COL5A1,IGF2	
GP6 Signaling Pathway	8.5E-01	0.3779644730092272	5.19E-02	COL19A1,FGFR2,LAMB3,COL13A1,KL,COL5A1,LAMA5	
Gap Junction Signaling	8.57E-01	NaN	4.74E-02	TUBB4A,BGLAP,FGFR2,GJA4,ADCY6,GUCY2D,KL,PLCH1,GJB7,OPN1SW	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	8.68E-01	NaN	4.66E-02	WNT2B,BGLAP,FGFR2,IL1RL1,SP7,CTSK,TNF,MMP8,SFRP2,KL,SMAD9	
Natural Killer Cell Signaling	8.74E-01	NaN	5.26E-02	FGFR2,KLRC2,KIR2DL1/KIR2DL3,KIR2DL4,KL,KLRC4-KLRK1/KLRK1,PAK3	
CXCR4 Signaling	8.79E-01	-0.3333333333333333	4.92E-02	FGFR2,MYL4,ADCY6,MYLPF,EGR1,KL,DOCK1,OPN1SW,PAK3	
Cellular Effects of Sildenafil (Viagra)	8.99E-01	NaN	5.34E-02	MYL4,CACNA1E,ADCY6,MYLPF,GUCY2D,PLCH1,NPPA	
Histamine Degradation	9.15E-01	NaN	1.05E-01	AOC1,ALDH4A1	
Airway Inflammation in Asthma	9.15E-01	NaN	2.50E-01	TNF,	
Arginine Degradation I (Arginase Pathway)	9.15E-01	NaN	2.50E-01	ALDH4A1,	
Branched-chain α-keto acid Dehydrogenase Complex	9.15E-01	NaN	2.50E-01	BCKDHB,	
Catecholamine Biosynthesis	9.15E-01	NaN	2.50E-01	DBH,	
Retinoate Biosynthesis II	9.15E-01	NaN	2.50E-01	RBP2,	
Endocannabinoid Neuronal Synapse Pathway	9.37E-01	1.1338934190276817	5.47E-02	CACNA1F,CACNA1E,ADCY6,CNR1,GRIN2D,PLCH1,OPN1SW	
Complement System	9.46E-01	NaN	8.11E-02	CR2,C8G,SERPING1	
Nucleotide Excision Repair Pathway	1E00	NaN	8.57E-02	RPA4,MNAT1,POLR2K	
4-hydroxyproline Degradation I	1.03E00	NaN	3.33E-01	ALDH4A1,	
Proline Degradation	1.03E00	NaN	3.33E-01	ALDH4A1,	
Phototransduction Pathway	1.05E00	NaN	7.55E-02	PDE6G,GUCY2D,PDC,OPN1SW	
Apelin Cardiomyocyte Signaling Pathway	1.12E00	0.3779644730092272	6.09E-02	FGFR2,MYL4,SLC9A3,MYLPF,KL,PLCH1,OPN1SW	
Androgen Biosynthesis	1.14E00	NaN	1.43E-01	CYP17A1,SRD5A3	
PAK Signaling	1.17E00	0.0	6.25E-02	FGFR2,MYL4,TNF,MYLPF,KL,CFL2,PAK3	
Cysteine Biosynthesis/Homocysteine Degradation	1.2E00	NaN	5.00E-01	CBS/CBSL,	
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	1.2E00	NaN	5.00E-01	TSTA3,	
Threonine Degradation II	1.2E00	NaN	5.00E-01	GCAT,	
IL-9 Signaling	1.21E00	-1.0	8.51E-02	FGFR2,IL9R,TNF,KL	
Granulocyte Adhesion and Diapedesis	1.21E00	NaN	5.59E-02	CCL4L1/CCL4L2,IL1RL1,CCL28,TNF,SDC2,CLDN23,MMP8,MMP28,OPN1SW,FPR3	
Sperm Motility	1.24E00	0.0	5.33E-02	FGFR2,TIE1,ZP3,FLT1,KIT,EPHA2,PAFAH1B3,AXL,PLCH1,STYK1,TEK,NPPA	
Ephrin A Signaling	1.32E00	NaN	8.06E-02	FGFR2,EFNA1,EPHA2,KL,CFL2	
Glucocorticoid Biosynthesis	1.34E00	NaN	1.82E-01	CYP17A1,CYP11B1	
IL-15 Production	1.4E00	NaN	6.61E-02	FGFR2,TIE1,FLT1,KIT,EPHA2,AXL,STYK1,TEK	
Inhibition of Matrix Metalloproteases	1.46E00	NaN	1.03E-01	THBS2,SDC2,MMP8,MMP28	
Methylglyoxal Degradation VI	1.5E00	NaN	1.00E00	LDHD,	
Gustation Pathway	1.6E00	NaN	6.54E-02	CACNA1F,TAS2R50,TAS2R43,SMPDL3B,CACNA1E,ADCY6,PDE6G,TAS2R20,TAS2R19,GDPD1	
Airway Pathology in Chronic Obstructive Pulmonary Disease	1.6E00	NaN	2.50E-01	TNF,MMP8	
Autophagy	1.89E00	NaN	9.84E-02	CTSK,CTSF,CTSL,CTSG,CTSE,ATG9B	
Axonal Guidance Signaling	2.23E00	NaN	5.39E-02	FGFR2,NRP2,PAPPA,EPHA2,ADAMTS2,DOCK1,PAK3,WNT2B,ADAM11,UNC5B,EFNA1,MMP28,ECE2,KEL,SEMA5A,MYL4,SDC2,NTN4,ROBO1,KL,PLCH1,CFL2,TUBB4A,MYLPF,MMP8,OPN1SW,L1CAM	

Upstream Regulators for My Projects->AIH_DESeq2_formanuscript_041119->AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite
Analysis	ID	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Notes	Bias Term	Bias-corrected z-score	p-value of overlap	Target molecules in dataset	Mechanistic Network	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	KCNK9	 	ion channel	Inhibited	-2.138	 	-0.063	-1.960	5.29E-05	CA1,CTSE,CYP11B1,KEL,LCN2,LYPD3,RHAG,SPTA1	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	TCF3	-0.117	transcription regulator	Activated	3.193	 	0.026	3.110	5.75E-05	CA2,CDC20,CKM,CPT1B,CR2,CTSE,DOCK1,ELANE,ESCO2,FGFR2,GYPA,IGLL1/IGLL5,KIT,MEF2B,MKI67,MYL4,NDC80,NPPA,PAFAH1B3,PRDX2,SLC7A5,TENT5C,TNF,TOP2A,ZP1,ZP3	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	GATA2	-0.484	transcription regulator	 	-1.796	 	0.049	-1.962	7.98E-05	ABCA13,ALAS2,CCR8,CD177,CLEC4F,CLEC4G,CTSG,ELANE,ERG,FAT1,IL1RL1,KEL,KIT,KLF1,LCN2,LTF,MATN1,NPPA,NRXN2,OLFM4,PBX1,PHLDA3,PRTN3,RHAG,SLC4A1,SNTG2,SUCNR1,ZNF365,ZNF462	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	TNF	0.609	cytokine	 	0.894	 	0.106	-0.052	9.21E-05	A4GALT,ALOX15B,ATP5PF,AZU1,BCKDHB,BGLAP,BPGM,BTG3,CA2,CCDC80,CCL28,CCR8,CD200,CDK5R1,CKM,CMBL,CPT1B,CTSF,CTSK,CXCR5,CYP11B1,CYP17A1,DCBLD2,DSC2,EFNA1,EGR1,EMP1,EPHA2,ERG,FCER2,FGFR2,FLT1,GADD45G,GATD3A/GATD3B,GFPT2,GPRC5B,HRK,ICOSLG/LOC102723996,IFI27,IGF2,IGFBP2,IL1RL1,IL26,INHBA,JAG2,KIT,KL,LAMB3,LCN2,MCF2,MEOX1,MMP28,MMP8,MSC,MUC4,NPPA,OGN,OLFML2B,PAPPA,PAX6,PEMT,PHLDA1,PLAT,PLOD2,PLVAP,PRTN3,PXMP2,RAPGEF5,RETN,RGL3,ROBO1,SDC2,SHBG,SLC12A1,SLC5A2,SLC5A5,SLC9A3,SORBS1,SP7,SYNGR3,TEK,THBS2,TIE1,TMEM176B,TNF,TNFRSF21,TRPC1,TRPC6,WLS,ZNF365	SP3,TNF	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	PTPN11	0.096	phosphatase	 	0.088	 	0.057	-0.079	1.87E-04	BSG,EGR1,ELANE,KIT,LTF,OLFM4,PERP,PRTN3,TNF,TP73	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	clonidine	 	chemical drug	 	-0.698	 	-0.183	-0.338	3.35E-04	EGR1,NPPA,RARB,TNF	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	KMT2D	-0.202	transcription regulator	Activated	3.048	 	0.215	2.170	3.82E-04	ADGRG2,BAG2,BTG3,CDCA7,DSC2,FABP3,GPRC5C,JAG2,LAMB3,MEOX1,PTGR1,PTTG1,RIMBP3 (includes others),TUSC1,VSIG8,WTIP,XKRX	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	YY1	-0.081	transcription regulator	 	 	 	 	 	4.69E-04	AURKB,BGLAP,CD22,CEND1,CENPH,COL19A1,CR2,DBH,EGR1,GADD45G,GRIN2D,HOXB4,ICOSLG/LOC102723996,IGLL1/IGLL5,MKI67,MKRN3,MYLPF,PEMT,PERP,RAD51,TOP2A	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	deferasirox	 	chemical drug	 	1.633	bias	0.287	0.929	5.80E-04	ANKRD22,KIT,ME1,PRTN3,SLC2A14,TNF	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	cholecalciferol	 	chemical - endogenous mammalian	 	0.817	 	0.158	0.311	5.82E-04	ANKRD22,BGLAP,CTSK,CTSL,FABP6,KIT,ME1,NDUFAF4,PRTN3,SLC2A14,SP7,TNF	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	DIAPH1	-0.230	other	 	 	 	 	 	6.84E-04	DIAPH3,EGR1,PAX6	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	TIMP1	-0.046	cytokine	 	0.816	 	0.054	0.685	6.90E-04	A4GALT,CTSG,FCER2,FLT1,IGF2,PLAT	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	TRPS1	-0.037	transcription regulator	 	0.492	 	0.012	0.465	1.02E-03	BGLAP,KCNMA1,PHOSPHO1,SERPING1,SP7	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	RNF8	0.277	enzyme	 	 	 	 	 	1.11E-03	RARB,RBP2	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	PGF	0.064	growth factor	 	 	 	 	 	1.29E-03	CCL28,EGR1,FLT1,KIT,NRP2,TNF	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	TGFB1	-0.092	growth factor	 	0.598	 	0.090	-0.097	1.32E-03	ACKR1,ADAMTS2,ADGRB1,ADGRG2,AXL,BGLAP,BRIP1,BSG,CALML4,CD72,CDC20,CDK5R1,CHST8,CKM,CNN3,COL5A1,CPT1B,CRMP1,CTSK,CXCR5,CYP11B1,CYP17A1,DOCK4,DSC2,EGR1,EPHA2,FBN1,FGFR2,FLT1,FXYD6,GABARAP,GATD3A/GATD3B,GFPT2,GMPR,GPR19,GPRC5B,IFI27,IGF2,IGFBP2,IL1RL1,INHBA,ITGA7,ITIH3,JAG2,KCNG1,KIT,KLRC4-KLRK1/KLRK1,L1CAM,LAMB3,LCN2,LIN37,MELTF,MGAT3,MKI67,MUC4,MYLPF,NDC80,NEGR1,NPPA,PAK3,PAPPA,PBX1,PKIG,PLAT,PLOD2,PMEPA1,PTPRK,RAD51,RASL11B,RETN,SELENBP1,SERPINF2,SLC4A1,SLC5A2,SLC5A5,SLC7A5,THBS2,TNF,TOP2A,TP73,TRPC1,ZNF365,ZWINT	SP3,TGFB1,TNF	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	BRD2	-0.067	kinase	 	-1.000	 	0.199	-1.398	1.44E-03	ALAS2,CR2,ROBO1,SLC4A1,SOX5,SPTA1,TNF	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	BMP2	 	growth factor	 	-0.120	 	0.166	-0.758	1.47E-03	AOC1,BGLAP,BSG,BTG3,CTSK,CYP17A1,DBH,EVC2,FGFR2,L1CAM,MATN1,MELTF,NFYB,NPPA,SP7,TMEM119	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	MEF2C	0.069	transcription regulator	 	0.359	 	0.193	-0.236	1.56E-03	BGLAP,CKM,CPT1B,MMP8,MYL4,MYLPF,MYOM2,NPPA,SCN5A,SFRP2,SIK1/SIK1B,SP7	 	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	SB203580	 	chemical - kinase inhibitor	 	-0.146	 	-0.237	1.082	1.62E-03	BGLAP,BPGM,CD200,CDK5R1,CTSK,CYP51A1,EFNA1,EGR1,FABP3,FCER2,FLT1,GMPR,IFI27,KCTD1,MMP8,MUC4,MYLPF,NPPA,PLAT,RETN,SERPING1,SLC5A5,TCL1A,TNF,TRPA1,TRPC6,UPK1B,WLS	SB203580,SP3,TNF	
AIH_041119_~spl_plate+sex+age+steroid+status_coll_aihelite_Non-elite.vs.Elite	 	FGF19	 	growth factor	 	 	 	 	 	2.08E-03	BTG3,CTSE,CYP17A1,EGR1,FABP3,GAS2,KL,LCN2,SLC2A5	 	
